Athlete,vespoli usa,,,,,,,,,,,,,,,,,,,,
Date,"Mon, Apr 27 2026",,,,,,,,,,,,,,,,,,,,
Interval,8,,,,,,,,,,,,,,,,,,,,
Start Time,5:09:18.5 PM,,,,,,,,,,,,,,,,,,,,
End Time,5:21:19.3 PM,,,,,,,,,,,,,,,,,,,,
Duration,0:12:00.8,,,,,,,,,,,,,,,,,,,,
Distance,3014 m,,,,,,,,,,,,,,,,,,,,
Class,4+,,,,,,,,,,,,,,,,,,,,
Shell,1,,,,,,,,,,,,,,,,,,,,
Seat,2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Stroke,Timestamp,Split,SPM,Speed (m/s),DPS (m),Power (W),Work (J),Peak N,Peak °,Peak %,Length (°),Connection (°),Catch (°),Release (°),Slip (°),Wash (°),Check (ms),Drive Time (s),HR (bpm),Drive %,Recovery %
151,5:14:22.0 PM,0:02:03.259000,31,4.06,8.1,202,391,473,-12.7,52.6,82.9,52.6,-56.3,26.6,18.5,11.8,672,1.02,,52.8,47.2
152,5:14:23.9 PM,0:02:02.560000,29.2,4.08,8.8,216,444,505,-15.8,48.5,82.3,57.7,-55.7,26.6,13.6,11,673,0.96,,46.7,53.3
153,5:14:25.9 PM,0:02:02.773000,29.6,4.07,8.1,217,440,515,-14.4,49.7,83.3,58.5,-55.8,27.5,13.6,11.2,637,0.96,,47.4,52.6
154,5:14:28.0 PM,0:02:02.234000,30.3,4.09,8,231,458,541,-11.6,51.8,82.3,55.7,-54.2,28.1,15.8,10.8,670,0.961,,48.5,51.5
155,5:14:29.9 PM,0:02:02.331000,30.1,4.09,8.2,231,461,567,-11.6,53.3,82.3,56.3,-55.5,26.8,15.5,10.5,631,0.931,,46.7,53.3
156,5:14:31.9 PM,0:02:02.341000,30.8,4.09,8.2,222,434,535,-13.7,51,84,54.3,-56.5,27.5,20.7,9,613,0.871,,44.6,55.4
157,5:14:33.9 PM,0:02:03.039000,29.2,4.06,8.7,213,437,485,-16.7,46.6,82.8,57.8,-55.2,27.6,13.6,11.5,659,0.961,,46.8,53.2
158,5:14:35.9 PM,0:02:02.869000,29.2,4.07,8.5,216,444,499,-10.6,54.4,82.5,57.5,-55.4,27.1,14.5,10.5,687,0.99,,48.2,51.8
159,5:14:38.0 PM,0:02:00.885000,30.3,4.14,8.6,214,423,519,-10.4,53.6,82.8,54.4,-54.7,28,17,11.3,673,0.992,,50.1,49.9
160,5:14:40.0 PM,0:02:00.816000,29.7,4.14,8.7,210,425,517,-6.1,60.5,83.8,55.5,-56.8,26.9,18.5,9.8,677,0.959,,47.4,52.6
161,5:14:42.0 PM,0:01:59.312000,30,4.19,8.2,229,458,510,-15.3,48.3,84.3,59.7,-56.1,28.3,13,11.7,623,0.933,,46.7,53.3
162,5:14:44.0 PM,0:01:59.209000,29.4,4.19,8.3,194,395,459,-7.4,57.9,81,55.9,-54.3,26.7,15.9,9.2,659,0.9,,44.1,55.9
163,5:14:46.0 PM,0:01:59.988000,29.6,4.17,8.4,214,433,505,-9.8,54.1,86.1,53.4,-56.4,29.7,20,12.7,681,1.006,,49.7,50.3
164,5:14:48.1 PM,0:02:00.523000,29.2,4.15,8.2,231,475,563,-12.6,53.1,83.3,59.5,-56.8,26.4,13.8,10,642,0.99,,48.2,51.8
165,5:14:50.1 PM,0:02:01.592000,29.4,4.11,8.8,190,388,487,-9.7,54.5,82,52.9,-54.4,27.6,18.3,10.7,631,0.916,,44.9,55.1
166,5:14:52.2 PM,0:02:00.537000,30.8,4.15,8,230,449,529,-9.8,54.5,83.9,55.6,-55.6,28.3,15.7,12.5,624,0.96,,49.2,50.8
167,5:14:54.1 PM,0:02:00.532000,29.4,4.15,8.4,218,446,524,-8.8,56.3,84.3,58.4,-56.3,28,16.4,9.6,618,0.947,,46.4,53.6
168,5:14:56.2 PM,0:02:00.501000,30.1,4.15,7.9,228,454,551,-13.1,50.2,83.4,57.3,-55,28.4,13.8,12.3,632,0.974,,48.9,51.1
169,5:14:58.1 PM,0:02:01.070000,30.5,4.13,7.9,217,426,494,-10.1,53.3,85.2,55.5,-55.5,29.7,16.9,12.8,627,0.886,,45.1,54.9
170,5:15:00.1 PM,0:02:02.873000,29.4,4.07,8.3,198,405,498,-11.4,53.2,83.4,54.8,-55.8,27.6,17,11.6,652,1.006,,49.3,50.7
171,5:15:02.1 PM,0:02:02.881000,31.3,4.07,7.6,185,354,415,-10.9,52.9,86.7,48.9,-56.8,29.9,22.9,14.9,614,0.931,,48.5,51.5
172,5:15:04.1 PM,0:02:03.995000,28.4,4.03,8.4,194,411,450,-16.5,47.6,85.7,59,-57.2,28.4,13.3,13.4,590,1.004,,47.5,52.5
173,5:15:06.2 PM,0:02:04.737000,29.6,4.01,7.8,196,398,445,-17.2,47.3,82.1,58.2,-56,26.1,14.5,9.4,611,1.018,,50.3,49.7
174,5:15:08.2 PM,0:02:05.003000,30.3,4,8,220,437,472,-15.4,47.7,82.6,56.3,-54.8,27.8,16.6,9.7,659,0.93,,46.9,53.1
175,5:15:10.2 PM,0:02:05.024000,29.9,4,8.1,205,412,459,-4.9,58.9,83.1,53.6,-53.9,29.2,15.9,13.6,634,1.035,,51.5,48.5
176,5:15:12.2 PM,0:02:04.572000,30.5,4.01,8.2,204,401,496,-9.1,54.2,82.6,52.9,-53.8,28.8,19,10.6,607,0.897,,45.6,54.4
177,5:15:14.2 PM,0:02:04.086000,29.4,4.03,8.3,214,436,498,-9.1,56.3,82.6,58.8,-55.6,27,14,9.7,617,1.078,,52.8,47.2
178,5:15:16.2 PM,0:02:02.928000,30.3,4.07,7.8,245,484,568,-15.4,48.7,82.1,57.5,-55.4,26.8,14,10.6,582,0.944,,47.7,52.3
179,5:15:18.2 PM,0:02:02.543000,29.4,4.08,8.5,227,463,554,-13.5,51.1,82.6,56.6,-55.7,26.9,15.3,10.7,625,1.095,,53.7,46.3
180,5:15:20.2 PM,0:02:01.175000,30.8,4.13,8.4,242,471,539,-17.1,46.4,83.2,57.4,-55.7,27.5,14.7,11,636,0.916,,47,53
181,5:15:22.2 PM,0:02:00.047000,30.1,4.17,8.4,227,453,531,-15.9,48.3,82,59.1,-55.6,26.4,13.1,9.7,647,0.899,,45.1,54.9
182,5:15:24.2 PM,0:01:59.393000,30.1,4.19,8.5,236,471,562,-14.3,50.7,86.9,57.2,-58.4,28.6,17.7,12.1,598,0.915,,45.9,54.1
183,5:15:26.2 PM,0:01:58.658000,30.5,4.21,8.2,237,466,534,-13.4,51.1,84,60.3,-56.3,27.7,13.6,10.1,620,0.947,,48.1,51.9
184,5:15:28.1 PM,0:01:57.603000,30.3,4.25,8.4,242,479,566,-19.8,43.5,82.6,59.3,-55.7,26.8,13.8,9.4,649,0.946,,47.8,52.2
185,5:15:30.1 PM,0:01:58.907000,30.8,4.2,8,241,469,530,-11.9,53.3,84.6,58.3,-57,27.6,14.7,11.7,645,0.87,,44.6,55.4
186,5:15:32.1 PM,0:01:58.803000,28.8,4.21,8.8,214,447,506,-14.2,50.1,82.6,55.9,-55.6,26.9,16.9,9.8,672,0.959,,46,54
187,5:15:34.1 PM,0:01:58.956000,30.5,4.2,8,241,474,538,-12.1,53.1,83.1,60.3,-56.2,26.9,13.5,9.3,617,1.003,,51,49
188,5:15:36.1 PM,0:01:59.447000,31.8,4.19,7.9,224,424,537,-19.7,41.6,81.3,53.3,-53.6,27.7,14.5,13.4,599,0.914,,48.4,51.6
189,5:15:38.0 PM,0:02:00.584000,30.8,4.15,7.9,236,461,541,-9.2,55.4,82.2,56.1,-54.7,27.4,13.9,12.2,584,0.899,,46.1,53.9
190,5:15:39.9 PM,0:02:01.687000,29.4,4.11,8.1,217,443,502,-14.3,51,83.5,59.7,-56.9,26.6,13.2,10.6,624,0.96,,47,53
191,5:15:42.0 PM,0:02:02.776000,30.8,4.07,7.9,216,422,517,-9.4,57,84.8,56.6,-57.7,27.1,17.9,10.2,626,0.915,,46.9,53.1
192,5:15:43.9 PM,0:02:02.619000,30.5,4.08,8.1,228,448,509,-15.1,48.4,82.1,56.5,-54.7,27.3,15.5,10.1,633,0.946,,48.2,51.8
193,5:15:45.9 PM,0:02:03.227000,32.3,4.06,7.4,232,431,528,-16.3,46.5,83.8,54.9,-55.2,28.6,15.3,13.6,638,0.841,,45.2,54.8
194,5:15:47.8 PM,0:02:02.564000,31.3,4.08,7.9,234,449,520,-13.8,49.6,85.8,55.8,-56.4,29.4,17.1,12.9,618,1.005,,52.3,47.7
195,5:15:49.7 PM,0:02:01.469000,30.5,4.12,8,226,444,521,-16.1,48,81.6,58.7,-55.2,26.3,13.4,9.5,635,0.93,,47.3,52.7
196,5:15:51.7 PM,0:02:01.313000,30.8,4.12,7.9,210,409,501,-15.1,48.9,80.3,55.6,-54.4,25.9,15,9.7,619,0.869,,44.6,55.4
197,5:15:53.6 PM,0:02:00.532000,30.5,4.15,8.2,212,416,449,-19.9,43.7,82.1,57.2,-55.7,26.3,13.4,11.4,626,0.913,,46.5,53.5
198,5:15:55.6 PM,0:02:00.105000,31,4.16,7.9,286,555,620,-15.2,48.4,83.1,62.4,-55.4,27.7,11.9,8.8,606,0.932,,48.1,51.9
199,5:15:57.5 PM,0:01:58.652000,30.3,4.21,8.6,276,546,600,-13.4,51.2,81.8,63.2,-55.3,26.4,11.6,7,640,0.915,,46.3,53.7
200,5:15:59.5 PM,0:01:58.079000,31.5,4.23,8.1,261,497,576,-16.6,46.7,81.8,57.1,-54.8,26.9,14.2,10.4,602,0.914,,48,52
201,5:16:01.4 PM,0:01:56.737000,31.3,4.28,8.4,217,416,491,-14.5,48.4,81.2,53.1,-53.8,27.4,17.8,10.2,639,0.839,,43.7,56.3
202,5:16:03.3 PM,0:01:56.414000,29.4,4.3,8.6,213,435,517,-12.6,51.9,82.7,57.9,-55.4,27.3,14.8,9.9,642,0.975,,47.8,52.2
203,5:16:05.3 PM,0:01:55.434000,31.5,4.33,8.3,251,479,569,-9.6,55.5,82.5,57,-55.4,27.1,14.4,11,607,0.943,,49.5,50.5
204,5:16:07.2 PM,0:01:56.106000,31,4.31,8.2,245,475,548,-17.3,47.1,83.1,59.7,-56.4,26.6,14,9.3,574,0.9,,46.5,53.5
205,5:16:09.2 PM,0:01:57.324000,30.1,4.26,7.9,234,467,538,-12.9,51.9,82.6,57.5,-55.7,26.9,12.6,12.6,619,0.991,,49.6,50.4
206,5:16:11.2 PM,0:01:59.558000,31.8,4.18,7.9,231,436,506,-17.3,45.9,82.7,55.6,-55.2,27.4,14.4,12.7,648,0.931,,49.3,50.7
207,5:16:13.1 PM,0:01:59.055000,29.4,4.2,8.7,207,422,489,-7.8,56.9,83.7,54.1,-55.4,28.3,18.4,11.2,657,0.93,,45.6,54.4
208,5:16:15.1 PM,0:01:59.728000,31.2,4.18,8,215,413,475,-13.7,48.7,86.4,56.3,-55.8,30.6,15.1,15,661,0.842,,43.8,56.2
209,5:16:17.0 PM,0:02:00.932000,28.4,4.13,8.4,181,383,462,-16.8,46.8,84.1,53.7,-56.2,27.9,17.9,12.5,574,1.004,,47.5,52.5
210,5:16:19.1 PM,0:02:00.701000,30.5,4.14,8,211,414,522,-14.7,48.7,79.7,54,-53.5,26.2,15.9,9.8,610,0.93,,47.3,52.7
211,5:16:21.1 PM,0:02:00.802000,30.3,4.14,8.4,217,429,495,-10.6,53.8,82.3,54.4,-54.8,27.5,16.9,11.1,614,1.082,,54.6,45.4
212,5:16:23.1 PM,0:02:01.031000,31.3,4.13,7.9,222,426,512,-16.9,45.3,84.1,53.7,-55.1,29.1,15.4,15,621,0.945,,49.2,50.8
213,5:16:25.0 PM,0:02:01.626000,30.1,4.11,8.3,209,418,484,-19.8,43.3,82.9,54.7,-55.7,27.3,15.7,12.5,603,0.946,,47.4,52.6
214,5:16:27.0 PM,0:02:02.376000,31,4.09,7.4,224,433,531,-15.8,49.3,81.7,57.6,-56.1,25.6,14.7,9.3,584,0.989,,51.1,48.9
215,5:16:28.9 PM,0:02:03.014000,31.7,4.06,7.4,226,426,538,-11.9,52.4,80.4,53.9,-54.1,26.4,14.6,11.9,594,0.884,,46.8,53.2
216,5:16:30.8 PM,0:02:03.759000,31.8,4.04,7.6,234,442,546,-12.1,52,80.4,53.7,-53.9,26.5,14.4,12.3,603,0.9,,47.6,52.4
217,5:16:32.7 PM,0:02:03.763000,31.2,4.04,7.9,226,433,511,-15.6,48.4,81.3,55.9,-54.9,26.3,15.5,9.8,635,0.841,,43.8,56.2
218,5:16:34.6 PM,0:02:03.053000,30.3,4.06,8.3,216,427,468,-11.2,53.6,82.8,57.2,-55.6,27.2,14.8,10.7,630,0.916,,46.3,53.7
219,5:16:36.6 PM,0:02:00.962000,29.9,4.13,8.1,185,371,427,-6.1,58.7,80.9,52.2,-53.6,27.3,15.1,13.6,630,1.078,,53.6,46.4
220,5:16:38.6 PM,0:02:00.257000,31,4.16,8,210,405,485,-13.4,50.5,82.8,56.6,-55.2,27.6,14.8,11.4,616,0.944,,48.8,51.2
221,5:16:40.6 PM,0:01:59.147000,32,4.2,8,211,396,469,-11.6,53.5,83,56.4,-56,27,16.5,10.1,613,0.839,,44.7,55.3
222,5:16:42.4 PM,0:01:58.597000,29.8,4.22,8.4,209,421,505,-11.7,53.7,83,55.5,-56.2,26.8,16.9,10.6,617,0.933,,46.4,53.6
223,5:16:44.5 PM,0:01:57.909000,31.3,4.24,8.4,219,421,504,-14.2,49.9,83.2,55.3,-55.7,27.5,14,13.9,591,0.9,,46.9,53.1
224,5:16:46.4 PM,0:01:56.720000,31.3,4.28,8.4,219,420,507,-8,58.7,82.1,54.5,-56.2,25.9,17.3,10.3,616,0.885,,46.1,53.9
225,5:16:48.3 PM,0:01:55.218000,30.3,4.34,8.7,200,397,461,-10.7,54.2,81.7,55.4,-54.9,26.8,15.6,10.7,614,0.945,,47.7,52.3
226,5:16:50.3 PM,0:01:54.890000,32.3,4.35,8.1,200,372,469,-13,50.4,81.6,53.3,-54.1,27.4,18.7,9.6,621,0.871,,46.9,53.1
227,5:16:52.1 PM,0:01:54.332000,31.7,4.37,8,213,402,484,-15.9,47.3,80.6,54.2,-54.1,26.5,16.1,10.3,608,0.9,,47.6,52.4
228,5:16:54.0 PM,0:01:56.484000,32.3,4.29,7.3,210,391,469,-15.2,47.5,81.2,53.9,-53.7,27.4,16.2,11.1,587,0.855,,46,54
229,5:16:55.9 PM,0:01:57.323000,32.5,4.26,7.5,254,469,582,-14.9,49.7,81.3,56.1,-55.3,25.9,13.6,11.6,566,0.883,,47.9,52.1
230,5:16:57.7 PM,0:01:58.570000,32.2,4.22,8.3,253,470,534,-14.3,50.8,84.3,60.1,-57.1,27.1,14,10.2,571,0.9,,48.4,51.6
231,5:16:59.6 PM,0:01:57.807000,34.2,4.24,7.6,255,448,516,-10.7,55.6,79.6,56.9,-54.9,24.6,13.7,9,597,0.826,,47,53
232,5:17:01.3 PM,0:01:57.913000,31.3,4.24,8.4,251,482,550,-13.7,50.8,85.6,60.4,-57.2,28.4,14.2,11.1,601,0.901,,47,53
233,5:17:03.3 PM,0:01:55.076000,33.3,4.34,8.1,262,473,553,-14.6,50.5,82.6,60.1,-56.3,26.3,12.4,10,591,0.889,,49.3,50.7
234,5:17:05.1 PM,0:01:53.642000,32.9,4.4,8.2,249,455,554,-15.8,48.3,81.9,56.6,-55.4,26.5,14.7,10.5,579,0.84,,46,54
235,5:17:06.9 PM,0:01:53.681000,32.8,4.4,7.5,248,454,556,-10.5,54.6,83.1,56.2,-55.9,27.3,15.9,11.1,597,0.868,,47.5,52.5
236,5:17:08.7 PM,0:01:54.208000,33.3,4.38,7.9,277,499,596,-13.7,51.7,82.5,58.1,-56.3,26.2,14.8,9.6,579,0.899,,49.9,50.1
237,5:17:10.5 PM,0:01:53.509000,33.6,4.4,8,269,480,561,-13.7,51.6,83.8,58.7,-56.9,26.8,15.2,9.9,571,0.84,,47.1,52.9
238,5:17:12.3 PM,0:01:52.565000,33.1,4.44,8.8,258,468,543,-13.4,51.4,82.8,57.8,-55.9,26.9,13.6,11.3,573,0.898,,49.5,50.5
239,5:17:14.1 PM,0:01:51.894000,32.8,4.47,8,242,444,548,-14,52,84.7,56.2,-58,26.7,16.8,11.6,557,0.885,,48.3,51.7
240,5:17:16.0 PM,0:01:51.319000,33.3,4.49,7.2,255,459,574,-14.3,51.5,80.8,58.9,-55.9,24.9,12.8,9.1,559,0.899,,49.9,50.1
241,5:17:17.8 PM,0:01:51.715000,33.4,4.48,7.5,276,496,568,-14.2,51.4,83.3,57.1,-57.1,26.3,14.8,11.4,561,1.019,,56.7,43.3
242,5:17:19.5 PM,0:01:51.367000,33,4.49,8,240,436,510,-15.1,48.4,83.3,56.2,-55.4,27.9,13.7,13.5,590,0.84,,46.3,53.7
243,5:17:21.4 PM,0:01:52.748000,33.4,4.43,8.1,250,449,555,-12.8,52.5,81.6,56.7,-55.6,25.9,14.7,10.2,594,0.884,,49.1,50.9
244,5:17:23.2 PM,0:01:53.530000,33,4.4,8.1,242,440,516,-18.3,45.1,81.6,56.5,-55.1,26.4,13.8,11.3,582,0.898,,49.4,50.6
245,5:17:25.0 PM,0:01:53.491000,32.8,4.41,7.6,257,471,533,-15.1,49.1,83.4,57.8,-56,27.4,12.7,13,580,0.931,,50.9,49.1
246,5:17:26.8 PM,0:01:52.191000,33.4,4.46,8.2,261,470,576,-14.2,50,81.7,57.1,-55.1,26.6,14.5,10.1,602,0.853,,47.4,52.6
247,5:17:28.6 PM,0:01:52.144000,33.3,4.46,8,245,442,544,-17.8,47.1,83.8,56.6,-57.3,26.5,16.7,10.4,583,0.84,,46.6,53.4
248,5:17:30.4 PM,0:01:51.515000,33.9,4.48,7.9,260,460,563,-18.6,46.4,83.6,56.8,-57.4,26.2,14.4,12.3,578,0.808,,45.7,54.3
249,5:17:32.2 PM,0:01:51.481000,33.6,4.49,8.2,221,394,495,-7.6,58.3,82.1,50.3,-55.4,26.7,20,11.8,605,0.901,,50.4,49.6
250,5:17:34.0 PM,0:01:51.088000,32,4.5,7.9,223,419,496,-20.4,42.7,81.4,57.7,-55.2,26.2,13.9,9.8,586,0.898,,47.9,52.1
251,5:17:35.8 PM,0:01:52.295000,33.9,4.45,7.5,242,428,499,-12.5,52.7,81.6,55.2,-55.5,26.1,15.5,10.8,563,0.885,,50,50
252,5:17:37.6 PM,0:01:52.715000,33.4,4.44,7.7,235,423,546,-19,44.8,79.4,53.7,-54.6,24.8,14.7,10.9,579,0.839,,46.6,53.4
253,5:17:39.4 PM,0:01:53.694000,33.9,4.4,8.3,247,437,541,-11.9,53.3,82.4,54.8,-55.7,26.6,15.9,11.6,592,0.795,,44.9,55.1
254,5:17:41.2 PM,0:01:52.968000,32.5,4.43,8.6,232,429,514,-15.6,49.4,81.6,55.9,-55.9,25.6,14.9,10.8,569,0.887,,48.1,51.9
255,5:17:43.0 PM,0:01:51.644000,33.4,4.48,7.9,238,428,548,-15.9,48.2,80.1,54.9,-54.4,25.6,14.6,10.5,569,0.839,,46.6,53.4
256,5:17:44.8 PM,0:01:51.610000,32.8,4.48,8.3,227,416,500,-10.1,54.5,79.8,53.6,-53.6,26.2,14.7,11.5,590,0.991,,54.1,45.9
257,5:17:46.7 PM,0:01:50.442000,32.8,4.53,8.5,226,414,504,-15.5,48.2,79.9,54.6,-54.1,25.9,14.9,10.5,573,0.899,,49.2,50.8
258,5:17:48.5 PM,0:01:50.244000,32.3,4.54,7.6,232,431,496,-14.1,50.5,82.4,52.8,-55.7,26.7,17,12.6,561,0.9,,48.4,51.6
259,5:17:50.3 PM,0:01:53.228000,32.5,4.42,7.8,249,461,544,-20.2,43.2,82,57.5,-55.6,26.4,13.1,11.4,550,0.884,,47.9,52.1
260,5:17:52.2 PM,0:01:53.703000,33.3,4.4,8.1,234,421,511,-10.9,54.2,82.1,56.9,-55.4,26.7,14.4,10.8,578,0.871,,48.4,51.6
261,5:17:54.0 PM,0:01:54.598000,33.3,4.36,7.2,247,445,556,-16.8,47.9,81.9,55.8,-56,25.9,15.2,10.9,547,0.841,,46.7,53.3
262,5:17:55.8 PM,0:01:57.776000,33,4.25,7.4,227,413,494,-14.6,49.7,82.1,54.6,-55.4,26.7,14.7,12.8,562,1.02,,56.2,43.8
263,5:17:57.6 PM,0:01:57.113000,33.7,4.27,7.8,231,411,521,-14.4,49.4,79.6,53.1,-53.7,25.9,14.2,12.3,586,0.868,,48.7,51.3
264,5:17:59.4 PM,0:01:55.605000,32,4.33,8.1,242,454,546,-15.1,49.6,80.9,55.4,-55.2,25.7,14.8,10.6,577,0.944,,50.3,49.7
265,5:18:01.3 PM,0:01:56.594000,33.1,4.29,8,242,439,513,-19.5,44.1,81.4,54.6,-55.4,26,15.2,11.6,587,1.021,,56.3,43.7
266,5:18:03.1 PM,0:01:55.800000,32.3,4.32,7.9,231,430,512,-11.9,53.4,80.9,55.2,-55.1,25.9,14.7,11,593,0.96,,51.6,48.4
267,5:18:04.9 PM,0:01:55.233000,32.5,4.34,7.4,234,431,520,-13.4,51.5,82.1,54.8,-55.7,26.4,14.2,13.1,600,0.901,,48.8,51.2
268,5:18:06.8 PM,0:01:57.214000,34.2,4.27,7.2,237,416,509,-10.6,55.9,83.8,54.4,-57.5,26.3,19.7,9.7,605,0.869,,49.5,50.5
269,5:18:08.5 PM,0:01:58.194000,32.4,4.23,7.4,246,455,538,-14.4,48.4,83.3,57.4,-54.7,28.6,13.4,12.4,573,0.948,,51.3,48.7
270,5:18:10.4 PM,0:01:58.544000,32.6,4.22,8.2,226,416,535,-13.8,51.3,82.6,53.2,-56.2,26.4,17.6,11.8,572,0.991,,53.8,46.2
271,5:18:12.2 PM,0:01:57.525000,31.3,4.25,8.5,219,420,517,-15.5,48.5,81.3,54.4,-54.9,26.3,16.2,10.6,586,1.078,,56.2,43.8
272,5:18:14.1 PM,0:01:57.341000,34.2,4.26,7.1,251,441,553,-17.5,45.6,79.8,54.2,-53.9,25.9,15.8,9.7,570,0.884,,50.4,49.6
273,5:18:15.9 PM,0:01:58.433000,32.5,4.22,7,230,425,487,-17.8,45.5,83.8,55.2,-55.9,27.9,16.2,12.4,562,0.901,,48.8,51.2
274,5:18:17.8 PM,0:01:58.414000,33.1,4.22,7.3,249,451,504,-15.3,48.3,83.6,59.2,-55.7,27.9,12.7,11.7,566,0.902,,49.7,50.3
275,5:18:19.6 PM,0:01:59.997000,32.5,4.17,7.5,238,439,540,-10.4,56,79.9,56.4,-55.2,24.8,13.4,10.1,576,0.871,,47.2,52.8
276,5:18:21.4 PM,0:02:01.455000,33.9,4.12,7.7,284,503,564,-11.4,53,82.5,58.8,-55.2,27.3,13.2,10.5,576,0.84,,47.5,52.5
277,5:18:23.2 PM,0:02:00.779000,32.2,4.14,8.1,272,506,578,-15.6,49.2,82.5,61.2,-56.1,26.4,11.7,9.6,549,0.931,,50,50
278,5:18:25.0 PM,0:01:59.152000,32.8,4.2,7.3,277,507,583,-10.2,54.2,82.1,57.8,-54.7,27.4,13.9,10.4,604,0.914,,49.9,50.1
279,5:18:26.9 PM,0:01:59.248000,33.1,4.19,7.5,281,510,578,-16.1,47.6,83.9,61,-56.1,27.8,13.1,9.8,586,0.898,,49.5,50.5
280,5:18:28.7 PM,0:01:58.457000,32.5,4.22,7.8,230,424,518,-12.7,52.5,83.9,55.1,-56.7,27.2,18.8,10,599,0.87,,47.1,52.9
281,5:18:30.5 PM,0:01:57.879000,32.3,4.24,7.9,252,469,545,-17.9,43.8,82.3,56,-53.9,28.3,13.7,12.5,567,0.884,,47.5,52.5
282,5:18:32.4 PM,0:01:57.587000,32.3,4.25,8.1,220,410,516,-14.2,48.2,79.7,51.3,-52.6,27.1,17.7,10.7,594,0.899,,48.3,51.7
283,5:18:34.3 PM,0:01:56.852000,32,4.28,8.2,227,426,516,-15.5,47.4,81.7,54.6,-54.2,27.5,16.7,10.4,551,0.946,,50.5,49.5
284,5:18:36.1 PM,0:01:56.208000,33.1,4.3,7.4,226,411,515,-13.7,48.8,77.8,52.1,-51.6,26.2,14.8,10.9,568,0.885,,48.8,51.2
285,5:18:37.9 PM,0:01:58.378000,32.3,4.22,6.9,206,383,481,-9.1,54.4,78.8,50.8,-52,26.8,16.3,11.7,589,0.958,,51.5,48.5
286,5:18:39.8 PM,0:02:00.859000,31.5,4.14,7.3,233,444,520,-12.4,51,82.2,55.2,-54.4,27.8,14.9,12.1,568,0.959,,50.3,49.7
287,5:18:41.7 PM,0:02:03.643000,32,4.04,7.4,251,471,551,-10.3,54.9,81.1,56.9,-54.8,26.3,14.1,10,563,0.929,,49.5,50.5
288,5:18:43.6 PM,0:02:05.710000,33.6,3.98,6.9,287,512,619,-13,50.5,82.4,59.5,-54.6,27.8,12.7,10.2,566,0.914,,51.2,48.8
289,5:18:45.4 PM,0:02:06.423000,32.3,3.95,7.8,280,521,588,-14.7,47.9,86.3,58.8,-56.1,30.2,12.3,15.3,577,0.9,,48.4,51.6
290,5:18:47.2 PM,0:02:03.868000,32,4.04,8.2,252,473,555,-18.9,44.3,84.1,57.5,-56.2,27.9,13.6,13,584,0.914,,48.7,51.3
291,5:18:49.1 PM,0:02:02.273000,31.3,4.09,7.7,230,442,545,-16.2,48.3,81.2,55.3,-55.4,25.8,14.1,11.8,586,1.018,,53.1,46.9
292,5:18:51.0 PM,0:02:02.068000,32.8,4.1,7,247,453,528,-11.7,52.8,79.8,54.8,-53.8,25.9,13,12,601,0.9,,49.1,50.9
293,5:18:52.9 PM,0:02:00.253000,31.3,4.16,7.8,215,413,506,-13.5,51,78.4,53.5,-53.5,24.9,14.6,10.3,596,0.931,,48.5,51.5
294,5:18:54.8 PM,0:02:00.841000,32.8,4.14,7.1,227,414,484,-14.2,49,80.3,53.1,-53.5,26.8,15.1,12.1,629,0.93,,50.8,49.2
295,5:18:56.6 PM,0:02:03.099000,31.5,4.06,7.3,213,405,474,-15.3,49.7,81.1,54.7,-55.6,25.5,14.8,11.7,603,0.914,,48,52
296,5:18:58.5 PM,0:02:03.761000,32,4.04,7.7,223,419,523,-12.1,52.6,78.4,53.4,-53.3,25.1,14.3,10.6,593,0.929,,49.5,50.5
297,5:19:00.4 PM,0:02:01.630000,31.7,4.11,8.5,243,459,553,-12.9,52.7,81.9,55.7,-56.1,25.8,13.8,12.4,592,0.9,,47.6,52.4
298,5:19:02.3 PM,0:01:59.096000,31.3,4.2,8.9,242,465,549,-11.9,53.5,81.3,56.1,-55.4,25.9,14.2,10.9,596,1.051,,54.7,45.3
299,5:19:04.2 PM,0:01:56.878000,32.8,4.28,8.2,264,482,557,-15.4,49.1,84.3,59.7,-56.8,27.5,14.2,10.4,578,0.915,,50,50
300,5:19:06.0 PM,0:01:54.397000,31.5,4.37,7.6,244,465,560,-16,48,81.9,58.4,-55.3,26.6,14.4,9.1,602,0.944,,49.6,50.4
301,5:19:07.9 PM,0:01:53.358000,31.5,4.41,8.1,284,541,643,-13,52.2,82.6,59.9,-56.1,26.4,14.1,8.6,614,1.005,,52.7,47.3
302,5:19:09.8 PM,0:01:54.728000,32.8,4.36,7.4,261,478,586,-14.6,51.3,83.1,56.1,-57.2,25.9,15.8,11.2,580,0.913,,49.9,50.1
303,5:19:11.7 PM,0:01:57.510000,32.5,4.25,7.5,236,435,519,-16,47.5,79.7,53.7,-53.9,25.8,15.1,10.9,615,0.9,,48.8,51.2
304,5:19:13.5 PM,0:01:57.971000,32,4.24,7.8,228,428,533,-10.4,53.4,80.9,53.6,-53.6,27.3,15.3,11.9,585,0.854,,45.5,54.5
305,5:19:15.4 PM,0:01:57.863000,32.5,4.24,8.1,257,474,574,-13.7,51.4,83.1,55.9,-56.4,26.7,17.9,9.3,577,0.854,,46.3,53.7
