Athlete,vespoli usa,,,,,,,,,,,,,,,,,,,,
Date,"Mon, Apr 27 2026",,,,,,,,,,,,,,,,,,,,
Interval,7,,,,,,,,,,,,,,,,,,,,
Start Time,4:53:02.4 PM,,,,,,,,,,,,,,,,,,,,
End Time,5:04:00.3 PM,,,,,,,,,,,,,,,,,,,,
Duration,0:10:57.8,,,,,,,,,,,,,,,,,,,,
Distance,2839 m,,,,,,,,,,,,,,,,,,,,
Class,4+,,,,,,,,,,,,,,,,,,,,
Shell,1,,,,,,,,,,,,,,,,,,,,
Seat,3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Stroke,Timestamp,Split,SPM,Speed (m/s),DPS (m),Power (W),Work (J),Peak N,Peak °,Peak %,Length (°),Connection (°),Catch (°),Release (°),Slip (°),Wash (°),Check (ms),Drive Time (s),HR (bpm),Drive %,Recovery %
152,4:58:28.3 PM,0:01:53.119000,29,4.42,9.1,146,301,411,-14.6,45,86.4,48.4,-53.6,32.9,18,20,646,0.944,,45.6,54.4
153,4:58:30.4 PM,0:01:53.944000,29.6,4.39,8.8,251,508,570,-17.4,42.4,90.2,57.7,-55.6,34.6,15.9,16.6,596,0.946,,46.7,53.3
154,4:58:32.4 PM,0:01:54.812000,29.2,4.35,8.7,220,453,514,-22.4,37.4,91.4,56.5,-56.6,34.9,15.7,19.2,575,0.915,,44.5,55.5
155,4:58:34.5 PM,0:01:54.222000,28.4,4.38,9.4,201,425,482,-7.6,52.9,87.8,57.8,-54,33.8,13.8,16.1,669,0.976,,46.2,53.8
156,4:58:36.6 PM,0:01:54.218000,28.2,4.38,9.1,177,377,433,-11.9,48.4,88.8,53.1,-54.8,33.9,16,19.6,673,0.99,,46.5,53.5
157,4:58:38.7 PM,0:01:55.320000,29.2,4.34,8.8,229,470,514,-9.9,50.1,90.3,59.5,-55.2,35.1,12.1,18.7,591,0.977,,47.5,52.5
158,4:58:40.8 PM,0:01:54.660000,29.2,4.36,8.8,243,498,537,-9.7,51.9,90.9,59.2,-56.9,34,14.3,17.4,598,0.99,,48.2,51.8
159,4:58:42.8 PM,0:01:55.441000,27.9,4.33,9.8,219,471,500,-16.9,43.3,90.5,60.4,-56.1,34.4,13.3,16.8,641,1.036,,48.3,51.7
160,4:58:45.0 PM,0:01:56.485000,29.2,4.29,8.7,226,463,509,-18.1,41.8,91.2,57.6,-56.2,35,14.4,19.2,623,0.988,,48.1,51.9
161,4:58:47.0 PM,0:01:57.001000,28.6,4.27,8.8,209,438,493,-14.9,44.5,88.8,58.3,-54.5,34.3,13.1,17.4,655,1.035,,49.3,50.7
162,4:58:49.1 PM,0:01:57.455000,29,4.26,9.2,213,441,463,-16.2,44.1,91.2,55.9,-56.4,34.8,15.7,19.5,613,0.947,,45.7,54.3
163,4:58:51.2 PM,0:01:56.205000,27.8,4.3,9,223,481,518,-13.7,45.8,91.3,61.5,-55.5,35.8,13,16.7,583,1.05,,48.6,51.4
164,4:58:53.3 PM,0:01:57.309000,29,4.26,8.2,215,445,481,-11.6,49.6,89.8,60.5,-56.1,33.7,13.2,16.1,592,1.036,,50.1,49.9
165,4:58:55.4 PM,0:01:59.445000,28.6,4.19,8.5,183,385,458,-17.6,40.9,87.3,53.4,-53.2,34,15.4,18.4,627,0.988,,47.1,52.9
166,4:58:57.5 PM,0:02:00.449000,28,4.15,8.9,136,292,370,-15.2,42.5,85.4,46.1,-51.5,33.9,17.4,21.9,680,1.035,,48.2,51.8
167,4:58:59.7 PM,0:02:01.529000,28.6,4.11,9.6,224,471,512,-15.2,44.8,89.1,59.4,-55.1,33.9,13,16.7,613,0.945,,45,55
168,4:59:01.8 PM,0:02:00.503000,28.4,4.15,9.9,201,426,465,-14.2,44.8,88.1,58.2,-53.6,34.4,12.7,17.1,563,1.019,,48.2,51.8
169,4:59:03.9 PM,0:01:58.745000,27.9,4.21,8.8,210,451,484,-5.9,54.8,90.6,60,-55.6,35,13.6,17,627,1.02,,47.5,52.5
170,4:59:06.0 PM,0:01:57.551000,28.4,4.25,9,116,246,317,-6.4,53.6,85.9,40.1,-52.5,33.4,22.8,23.1,715,0.976,,46.1,53.9
171,4:59:08.1 PM,0:01:57.003000,28.8,4.27,8.7,200,418,488,-7.1,53.8,87.4,57.1,-54.1,33.3,14.3,15.9,585,1.08,,51.8,48.2
172,4:59:10.2 PM,0:01:58.618000,27.8,4.22,8.7,186,402,460,-8.5,50.5,86.8,53.5,-52.3,34.4,15.3,17.9,593,1.001,,46.4,53.6
173,4:59:12.4 PM,0:02:01.180000,28,4.13,8.5,197,424,491,-13.9,44.8,87.8,57.1,-53.3,34.5,13.2,17.5,658,1.021,,47.6,52.4
174,4:59:14.5 PM,0:02:01.561000,29.2,4.11,8.7,204,418,486,-9.8,48.7,88.6,54.9,-53,35.6,14.8,18.9,649,1.02,,49.7,50.3
175,4:59:16.6 PM,0:02:01.909000,28.4,4.1,9,161,340,419,-15.6,42.6,91.8,50.2,-54.7,37,15.6,25.9,635,0.96,,45.4,54.6
176,4:59:18.7 PM,0:02:01.850000,27.8,4.1,9.2,163,352,406,-8.1,51,88.2,53.7,-53.1,35.1,16.9,17.5,667,1.048,,48.5,51.5
177,4:59:20.9 PM,0:01:59.343000,28.2,4.19,9.6,178,380,445,-18.6,41.4,88.3,55.7,-55.1,33.1,12.6,19.9,617,0.991,,46.5,53.5
178,4:59:23.0 PM,0:01:57.977000,28.4,4.24,9.1,174,367,434,-15.2,44,87.4,52,-53.7,33.8,16.3,19.1,635,0.976,,46.1,53.9
179,4:59:25.1 PM,0:01:56.609000,28,4.29,9.4,146,314,385,-16.2,42.4,87.7,46.8,-53.4,34.3,17.8,23.1,683,1.111,,51.8,48.2
180,4:59:27.2 PM,0:01:56.373000,27.8,4.3,9.1,223,480,509,-9.2,50.6,88.3,59.5,-53.9,34.4,13.5,15.3,656,0.945,,43.8,56.2
181,4:59:29.4 PM,0:01:56.772000,28.2,4.28,8.7,202,430,502,-18,42.3,89.8,55.7,-55.9,33.8,14.7,19.3,613,0.93,,43.6,56.4
182,4:59:31.5 PM,0:01:58.447000,28,4.22,9.1,179,383,450,-16.7,41.9,88.9,52.6,-54,34.9,15.1,21.2,658,0.915,,42.7,57.3
183,4:59:33.7 PM,0:01:57.564000,28,4.25,9.7,154,331,422,-12.2,47,88.5,50.3,-53.7,34.8,16,22.1,680,0.929,,43.4,56.6
184,4:59:35.8 PM,0:01:57.088000,27.6,4.27,9.6,181,393,441,-16.1,43.9,87.4,56.6,-54.4,33,13.9,17,612,1.004,,46.2,53.8
185,4:59:38.0 PM,0:01:54.797000,28.4,4.36,9.7,130,275,358,-9.1,52.4,90,45.6,-56.3,33.7,20.1,24.3,614,0.989,,46.8,53.2
186,4:59:40.1 PM,0:01:51.963000,28.5,4.47,8.9,201,423,473,-9.8,50.5,88.2,57,-54.3,33.9,15.3,15.9,588,0.991,,47.1,52.9
187,4:59:42.2 PM,0:01:54.178000,28,4.38,8.7,163,350,438,-16.5,42.6,86.4,51,-53.3,33.1,16.6,18.8,645,1.007,,46.9,53.1
188,4:59:44.4 PM,0:01:56.606000,28,4.29,8.6,205,440,500,-17.4,42.7,90.7,58.3,-56.1,34.6,14,18.4,554,0.989,,46.1,53.9
189,4:59:46.5 PM,0:01:59.753000,28.2,4.18,8.6,204,435,497,-16.5,43.7,89.6,57.3,-55.6,33.9,14.1,18.1,604,0.976,,45.8,54.2
190,4:59:48.6 PM,0:02:03.448000,28.8,4.05,8.2,189,395,475,-13,46.7,88.4,56.3,-54.2,34.1,13.7,18.4,657,1.005,,48.2,51.8
191,4:59:50.7 PM,0:02:04.987000,28.8,4,8.7,197,410,478,-12.8,47.9,87.8,55.6,-54.9,32.9,13.8,18.5,664,0.944,,45.3,54.7
192,4:59:52.8 PM,0:02:02.749000,28.3,4.07,9.8,198,420,473,-16.3,43.8,88.6,57,-55.1,33.4,13.4,18.1,643,0.978,,46.2,53.8
193,4:59:54.9 PM,0:01:59.487000,28.4,4.18,9.5,135,286,384,-11.9,46.6,85.4,43.1,-51.7,33.7,18.7,23.7,659,0.93,,44,56
194,4:59:57.0 PM,0:01:56.167000,28.2,4.3,9.5,148,315,394,-11.5,47.3,87.7,46.1,-52.9,34.8,19.9,21.7,650,1.005,,47.2,52.8
195,4:59:59.2 PM,0:01:52.821000,27.8,4.43,9.4,157,339,420,-15.6,43.2,88.3,50.7,-53.7,34.6,16.2,21.4,656,0.931,,43.1,56.9
196,5:00:01.3 PM,0:01:52.662000,27.8,4.44,9.1,198,428,484,-9.7,51.5,89.3,56,-55.7,33.6,13.6,19.7,620,1.049,,48.6,51.4
197,5:00:03.5 PM,0:01:54.666000,28.4,4.36,9,171,361,416,-18.1,42,88,53.4,-55,33,16.1,18.4,660,0.976,,46.1,53.9
198,5:00:05.6 PM,0:01:56.444000,27.8,4.29,9.6,175,378,442,-17,41.9,88.6,55.3,-54.1,34.5,15.3,17.9,639,0.96,,44.5,55.5
199,5:00:07.8 PM,0:01:57.134000,27.9,4.27,9.5,165,354,414,-20.1,39.2,90.3,49.7,-55.4,34.8,15.6,25,591,1.067,,49.7,50.3
200,5:00:09.9 PM,0:01:58.375000,28.4,4.22,8.6,174,367,408,-24.5,34.5,91.3,51.6,-56,35.3,16.3,23.4,602,1.018,,48.2,51.8
201,5:00:12.0 PM,0:01:58.319000,27.6,4.23,9,159,346,386,-15.9,44.5,88.3,55.5,-55.2,33.1,13.9,18.9,691,0.974,,44.8,55.2
202,5:00:14.2 PM,0:01:59.311000,28.6,4.19,8.4,209,440,508,-16.2,42.9,88.6,54.9,-54.2,34.3,14.2,19.4,710,0.989,,47.1,52.9
203,5:00:16.3 PM,0:02:02.423000,28,4.08,8.5,197,423,495,-16.4,43.8,88.8,57.5,-55.4,33.4,14,17.4,667,1.094,,51,49
204,5:00:18.4 PM,0:02:02.860000,28,4.07,9.3,156,335,408,-17.4,42.5,88.9,50.6,-55.2,33.7,17,21.3,652,0.961,,44.8,55.2
205,5:00:20.6 PM,0:02:02.327000,28.2,4.09,9.1,179,382,432,-16.1,43.8,87.6,55.5,-54.4,33.1,14.7,17.3,697,0.99,,46.5,53.5
206,5:00:22.7 PM,0:02:01.139000,27.8,4.13,9.4,139,301,370,-6.7,53.1,85.9,48.1,-52.3,33.6,17.8,20,665,0.992,,45.9,54.1
207,5:00:24.9 PM,0:01:57.859000,28.2,4.24,9.2,183,389,435,-18.4,40.9,89.2,53.9,-54.8,34.4,14.3,21,607,1.019,,47.9,52.1
208,5:00:27.0 PM,0:01:55.839000,29,4.32,8.9,190,394,422,-17.9,41.2,89.2,56.5,-54.7,34.5,14.7,18,614,0.96,,46.4,53.6
209,5:00:29.1 PM,0:01:55.987000,27.8,4.31,9.5,154,333,388,-23.1,34.2,89.7,49.8,-53.7,35.9,16.5,23.4,668,0.989,,45.8,54.2
210,5:00:31.2 PM,0:01:54.509000,28.1,4.37,9.1,166,354,393,-20.1,39,89.2,55.5,-54.8,34.4,13.6,20.1,601,1.006,,47.2,52.8
211,5:00:33.4 PM,0:01:57.194000,28.4,4.27,8.3,196,414,470,-13,47.1,88.7,57,-54.7,33.9,14,17.7,647,1.005,,47.6,52.4
212,5:00:35.5 PM,0:01:59.052000,28.4,4.2,8.6,130,276,372,-13.6,46.2,88.4,45.3,-54.4,34,17.5,25.6,669,0.959,,45.3,54.7
213,5:00:37.6 PM,0:01:58.939000,28,4.2,9.2,197,423,502,-10.4,49.1,88.7,56.8,-54,34.7,14.1,17.7,627,1.093,,50.9,49.1
214,5:00:39.7 PM,0:01:59.616000,28,4.18,10.2,197,423,475,-18.9,40,89.6,55.5,-54.7,34.9,15,19.1,620,1.006,,46.9,53.1
215,5:00:41.9 PM,0:01:58,28.6,4.24,9.5,142,298,359,-9.8,48.8,86.5,47.8,-52.1,34.4,17.7,20.9,708,0.962,,45.8,54.2
216,5:00:44.0 PM,0:01:55.505000,27.6,4.33,9.4,171,371,418,-18.7,40.5,89.9,52.9,-55.1,34.8,15.8,21.2,624,1.004,,46.2,53.8
217,5:00:46.2 PM,0:01:54.274000,28.6,4.38,9.2,146,306,375,-6.8,51.6,85.1,46.6,-50.7,34.4,17.8,20.7,676,0.975,,46.4,53.6
218,5:00:48.3 PM,0:01:54.491000,28.4,4.37,8.7,164,346,412,-5.7,54.6,87.8,50.6,-53.6,34.2,18.8,18.4,690,0.987,,46.7,53.3
219,5:00:50.4 PM,0:01:56.155000,27.2,4.3,9.6,198,437,518,-13.3,47.6,91.1,58,-56.7,34.4,16.1,17.1,651,1.095,,49.6,50.4
220,5:00:52.6 PM,0:01:56.736000,28,4.28,9.2,199,427,492,-7.6,52.5,87.6,57.7,-53.6,34,13,16.8,689,0.946,,44.1,55.9
221,5:00:54.7 PM,0:01:56.926000,28.2,4.28,9.4,208,443,493,-13.9,45.6,89.2,59.4,-54.5,34.7,13.5,16.3,688,0.976,,45.8,54.2
222,5:00:56.9 PM,0:01:56.247000,27,4.3,9.5,241,535,589,-26.5,34.7,92.9,63.9,-58.7,34.1,12.7,16.3,665,0.974,,43.9,56.1
223,5:00:59.1 PM,0:01:54.959000,27.4,4.35,9.8,225,493,560,-21.6,39.1,91.3,59.1,-57.2,34.1,14.5,17.7,649,0.945,,43.1,56.9
224,5:01:01.3 PM,0:01:56.246000,27.4,4.3,8.7,203,445,508,-17.2,43.4,89.4,59.8,-56,33.4,13.6,15.9,670,0.975,,44.5,55.5
225,5:01:03.5 PM,0:01:57.586000,27.4,4.25,9.6,193,423,476,-17.6,42.6,88.6,57.7,-55.3,33.3,12.4,18.4,662,1.019,,46.5,53.5
226,5:01:05.6 PM,0:01:57.970000,28.2,4.24,9.1,206,439,495,-18.5,41.6,88.8,56.4,-55.4,33.4,14.6,17.9,647,0.957,,44.9,55.1
227,5:01:07.8 PM,0:01:59.005000,28.2,4.2,9.1,131,279,373,-5.7,53.7,87.8,40.6,-52.9,34.9,22,25.2,702,1.048,,49.2,50.8
228,5:01:09.9 PM,0:01:57.960000,27.6,4.24,9,199,432,472,-14.1,46.8,90.3,57.9,-56.3,33.9,15.1,17.3,587,1.006,,46.3,53.7
229,5:01:12.1 PM,0:01:56.879000,28,4.28,9.6,199,428,476,-10.2,49.4,87.1,55.8,-53.2,33.9,13.8,17.5,692,0.959,,44.7,55.3
230,5:01:14.2 PM,0:01:56.886000,28.2,4.28,8.8,163,348,410,-10.1,48.4,87.5,51.7,-52.4,35.1,16.5,19.3,668,0.99,,46.5,53.5
231,5:01:16.4 PM,0:01:56.688000,27.8,4.28,9.4,164,355,451,-18.6,39.8,88.4,52.8,-53.7,34.6,17.2,18.3,672,1.037,,48,52
232,5:01:18.5 PM,0:01:57.773000,27.4,4.25,9.2,165,361,447,-17.7,42.2,88.1,52.3,-54.9,33.3,15.4,20.4,679,0.931,,42.5,57.5
233,5:01:20.7 PM,0:01:58.403000,28.4,4.22,9.3,181,382,446,-18.2,41,87.1,53.8,-53.9,33.2,14.5,18.8,682,0.959,,45.4,54.6
234,5:01:22.8 PM,0:01:59.116000,28.3,4.2,9.3,195,414,493,-13.5,47.1,86.9,53.9,-54.4,32.5,12.5,20.4,635,0.959,,45.3,54.7
235,5:01:24.9 PM,0:01:57.012000,27.4,4.27,9.7,185,405,468,-11.9,47.8,86.2,52.3,-53.1,33.1,17.6,16.2,652,1.019,,46.6,53.4
236,5:01:27.1 PM,0:01:55.199000,29.2,4.34,9.4,211,433,474,-16.6,42.5,87.1,56.5,-53.7,33.4,13.5,17.2,626,0.959,,46.7,53.3
237,5:01:29.2 PM,0:01:52.466000,28.4,4.45,9.2,222,470,519,-16.6,43.3,87.6,57.5,-54.6,33,13.3,16.8,617,0.901,,42.6,57.4
238,5:01:31.3 PM,0:01:53.419000,28.8,4.41,8.7,229,478,541,-18.9,41,88.3,56.9,-55.1,33.3,12.4,19,604,0.96,,46.1,53.9
239,5:01:33.4 PM,0:01:55.184000,29.2,4.34,8.7,162,334,437,-17.4,40.5,85.4,49.2,-52,33.4,15.2,21.1,639,0.916,,44.5,55.5
240,5:01:35.4 PM,0:01:56.243000,26.7,4.3,9.3,66,149,220,-6.5,52,82.2,15.6,-49.2,32.9,34.6,32,715,1.066,,47.4,52.6
241,5:01:37.7 PM,0:01:58.523000,27.8,4.22,9.1,160,345,414,-14.8,45.1,85.6,53.1,-53.4,32.2,14,18.5,660,0.961,,44.5,55.5
242,5:01:39.8 PM,0:01:57.983000,28.4,4.24,9.2,180,381,438,-14.4,44,87,54.6,-52.7,34.3,12.1,20.2,608,0.96,,45.4,54.6
243,5:01:42.0 PM,0:01:56.110000,27.8,4.31,9.3,195,421,491,-22.6,36.5,88.1,56.6,-54.7,33.4,12.4,19.1,570,0.959,,44.4,55.6
244,5:01:44.1 PM,0:01:56.501000,28.4,4.29,8.8,205,434,497,-15.6,44.3,88.8,58.1,-54.9,33.9,12.7,18,641,0.958,,45.3,54.7
245,5:01:46.2 PM,0:01:57.008000,28.2,4.27,8.9,197,419,494,-14.7,44.8,88.1,57.7,-54.2,33.9,12.8,17.7,686,0.991,,46.5,53.5
246,5:01:48.4 PM,0:01:57.938000,28.6,4.24,8.5,79,165,223,-9.7,47,81.7,20.2,-48.1,33.6,31.1,30.4,667,0.931,,44.3,55.7
247,5:01:50.5 PM,0:01:59.164000,28.6,4.2,8.9,125,263,365,-15.2,43.2,84.6,40.6,-51.7,32.9,19.7,24.3,612,0.959,,45.7,54.3
248,5:01:52.6 PM,0:02:01.489000,29,4.12,8.1,212,439,520,-12.6,47.4,86.9,57.1,-53.7,33.2,10.7,19.1,518,0.96,,46.4,53.6
249,5:01:54.6 PM,0:02:03.275000,28.8,4.06,8.6,183,382,460,-12.7,45.5,87.5,51.9,-52.5,35,14.5,21.1,660,1.02,,48.9,51.1
250,5:01:56.7 PM,0:02:03.337000,28.6,4.05,8.4,169,355,418,-18.7,40,87.1,52.3,-53.6,33.6,15.1,19.8,617,0.96,,45.7,54.3
251,5:01:58.8 PM,0:02:03.435000,27.2,4.05,9.3,171,377,425,-20.8,38.3,88.1,53.7,-54.6,33.5,13.2,21.2,693,0.992,,45,55
252,5:02:01.0 PM,0:02:01.544000,29,4.11,9.1,190,393,442,-20.6,39.2,89.6,56.6,-55.7,33.9,12.7,20.3,596,0.929,,44.9,55.1
253,5:02:03.1 PM,0:01:57.532000,28,4.25,9.7,199,427,469,-23.1,36.8,89.6,59.4,-56.1,33.5,12.9,17.3,654,0.96,,44.8,55.2
254,5:02:05.2 PM,0:01:55.382000,28,4.33,9.3,188,403,468,-18.8,40.6,86.8,55.6,-54,32.8,12.9,18.2,632,1.018,,47.5,52.5
255,5:02:07.4 PM,0:01:53.970000,29.2,4.39,8.8,158,326,377,-23.2,38.2,90.3,50.3,-57.7,32.6,17.2,22.7,607,0.961,,46.7,53.3
256,5:02:09.4 PM,0:01:54.965000,28.4,4.35,8.5,156,329,391,-8.7,52.9,85.8,50.2,-54.1,31.7,16.7,18.9,616,0.988,,46.8,53.2
257,5:02:11.6 PM,0:01:56.960000,29,4.27,8.3,159,329,378,-11.4,49.1,86.9,50.3,-54.1,32.8,15.7,21,646,0.946,,45.7,54.3
258,5:02:13.6 PM,0:01:59.796000,28.6,4.17,8.7,213,448,498,-13.2,48.2,88.6,57.6,-55.9,32.8,13,18.1,606,0.989,,47.1,52.9
259,5:02:15.7 PM,0:02:01.405000,29,4.12,8.8,227,469,538,-14.6,45.2,88.3,58.8,-54.5,33.8,13.3,16.1,676,0.959,,46.4,53.6
260,5:02:17.8 PM,0:02:01.406000,27.8,4.12,9.3,215,464,516,-20.2,40.2,88.7,56.7,-55.8,32.9,13.3,18.6,749,0.959,,44.4,55.6
261,5:02:20.0 PM,0:01:58.415000,29,4.22,9.4,196,405,456,-16.3,44.4,88.4,56.4,-55.6,32.8,13.3,18.6,609,0.928,,44.8,55.2
262,5:02:22.0 PM,0:01:55.834000,28.4,4.32,9.3,196,415,458,-12.6,48.6,90.9,55.4,-56.8,34.1,14.1,21.4,609,0.944,,44.6,55.4
263,5:02:24.1 PM,0:01:53.417000,28.6,4.41,9.7,196,411,475,-18.7,41.1,89.8,55.3,-55.6,34.2,15.2,19.4,609,0.959,,45.7,54.3
264,5:02:26.2 PM,0:01:51.413000,28.8,4.49,9.4,165,345,412,-16.9,42.5,87.5,52.4,-54.1,33.4,16.1,19,634,0.959,,46,54
265,5:02:28.3 PM,0:01:50.973000,28.6,4.51,9.1,153,322,368,-18.1,39.9,87.6,49.3,-53,34.6,16.5,21.8,665,0.961,,45.7,54.3
266,5:02:30.4 PM,0:01:52.825000,28.6,4.43,8.9,132,277,333,-9,50,86.3,46,-52.2,34.1,19.8,20.5,659,0.96,,45.7,54.3
267,5:02:32.5 PM,0:01:55.819000,28.6,4.32,8.2,172,361,412,-7.2,52.6,88.4,53.2,-53.7,34.8,14.5,20.7,625,1.051,,50.1,49.9
268,5:02:34.6 PM,0:01:59.345000,27.8,4.19,9.3,161,348,394,-19.1,39.4,88.3,51.4,-53.9,34.4,16.8,20.2,640,1.003,,46.5,53.5
269,5:02:36.8 PM,0:02:00.925000,28.6,4.13,9.1,190,400,454,-17.7,41.4,88.9,55.4,-54.5,34.4,15.4,18.1,686,1.006,,47.9,52.1
270,5:02:38.9 PM,0:02:00.750000,27.8,4.14,9.4,167,361,399,-20.7,38.7,90.6,54.2,-55.8,34.8,15.5,20.9,650,1.051,,48.6,51.4
271,5:02:41.0 PM,0:01:57.843000,28.4,4.24,9.5,204,430,434,-6.4,54.2,91.4,59.4,-55.9,35.4,13.8,18.2,691,1.021,,48.3,51.7
272,5:02:43.2 PM,0:01:53.824000,29.2,4.39,9.6,155,318,341,-3.5,57.1,88.5,51.5,-54,34.5,22.1,14.8,699,0.929,,45.2,54.8
273,5:02:45.2 PM,0:01:52.128000,28.8,4.46,9.2,233,487,534,-17.4,42.5,89.1,58.5,-55.3,33.8,15.1,15.5,676,0.945,,45.3,54.7
274,5:02:47.3 PM,0:01:50.669000,27.8,4.52,9.7,166,359,389,-16.1,42.4,88.5,54.1,-53.7,34.8,16.5,17.9,679,0.945,,43.8,56.2
275,5:02:49.5 PM,0:01:51.843000,28.8,4.47,8.9,163,339,378,-12.4,48.8,90.4,53.3,-56.5,33.9,16.1,21.1,616,0.929,,44.5,55.5
276,5:02:51.5 PM,0:01:53.802000,28.1,4.39,9.1,205,436,453,-11.7,47.7,89.4,60.9,-54.3,35.1,13.6,14.9,613,0.962,,45.1,54.9
277,5:02:53.7 PM,0:01:56.488000,28.8,4.29,8.9,184,383,421,-12.5,47.6,89,56.5,-54.9,34.1,13,19.5,608,0.913,,43.8,56.2
278,5:02:55.8 PM,0:01:58.041000,29.2,4.24,8.7,179,367,459,-17.7,41.8,89.6,52.1,-55.1,34.5,16.3,21.2,626,0.931,,45.3,54.7
279,5:02:57.8 PM,0:01:59.408000,28.6,4.19,8.7,192,403,507,-18.6,40.7,86.3,53.6,-53.6,32.6,14.4,18.3,687,0.961,,45.8,54.2
280,5:02:59.9 PM,0:01:58.458000,31.5,4.22,8.4,224,426,491,-20.1,38.7,87.8,58.1,-54.1,33.6,12.7,17,635,0.901,,47.3,52.7
281,5:03:01.8 PM,0:01:57.756000,29.4,4.25,8.7,205,417,483,-16.2,43.9,88.8,55.7,-55.1,33.6,14.4,18.6,627,0.975,,47.8,52.2
282,5:03:03.9 PM,0:01:56.826000,30.3,4.28,8.5,190,376,431,-21.4,38.1,88.6,50.7,-55.1,33.5,16.4,21.5,610,0.946,,47.8,52.2
283,5:03:05.8 PM,0:01:54.782000,30.3,4.36,8.9,218,432,478,-17.9,42.1,89.6,58.5,-55.7,33.9,12.4,18.8,575,0.884,,44.7,55.3
284,5:03:07.8 PM,0:01:52.949000,29.6,4.43,9.1,201,407,464,-16.9,42.7,88.4,57.7,-54.7,33.8,13.9,16.9,618,0.96,,47.4,52.6
285,5:03:09.8 PM,0:01:51.656000,29.9,4.48,9.5,186,374,458,-16.4,43.3,88.3,52.7,-54.6,33.6,14.9,20.6,650,0.974,,48.5,51.5
286,5:03:11.9 PM,0:01:51.474000,29.8,4.49,8.7,223,450,488,-20.7,39.6,91.6,57.3,-57,34.6,14.3,20,627,0.903,,44.9,55.1
287,5:03:13.9 PM,0:01:50.568000,29.4,4.52,9.3,179,365,422,-18.1,41.9,89.6,54.1,-55.6,34,15.5,19.9,661,0.901,,44.2,55.8
288,5:03:15.9 PM,0:01:50.762000,28.6,4.51,9.5,197,415,481,-16.1,45.6,87.3,58.8,-55.9,31.4,11.8,16.7,677,1.019,,48.5,51.5
289,5:03:18.0 PM,0:01:50.355000,31,4.53,8.9,159,308,368,-18.8,39.3,86.2,46.3,-52.7,33.5,17.6,22.3,678,0.978,,50.5,49.5
290,5:03:19.9 PM,0:01:50.677000,30.1,4.52,9.2,154,307,397,-15.4,46,88.6,49.7,-56.2,32.4,19.4,19.5,612,0.99,,49.6,50.4
291,5:03:21.9 PM,0:01:50.763000,29.8,4.51,8.9,246,494,528,-17.4,43.8,89.3,61.2,-56.4,32.8,11.9,16.2,623,0.931,,46.3,53.7
292,5:03:23.9 PM,0:01:51.339000,29.9,4.49,9,205,411,478,-13.4,46.8,89.3,55.1,-55.2,34.1,14.5,19.8,660,0.898,,44.7,55.3
293,5:03:26.0 PM,0:01:51.259000,29.8,4.49,9,181,365,412,-24.2,34.7,89.1,53.4,-55.2,33.9,14.5,21.2,674,0.96,,47.7,52.3
294,5:03:28.0 PM,0:01:50.728000,29.9,4.52,8.9,171,344,425,-18.4,41.6,89.8,53.9,-55.7,34.1,13.7,22.2,678,0.96,,47.8,52.2
295,5:03:30.0 PM,0:01:50.817000,29.9,4.51,9.1,188,377,436,-18.9,42,88.2,55.6,-55.9,32.3,14.7,17.9,637,0.899,,44.7,55.3
296,5:03:32.0 PM,0:01:50.852000,29.9,4.51,9,186,373,418,-10.9,50.3,88.3,52.7,-55.2,33,15.6,20,632,0.956,,47.6,52.4
297,5:03:34.0 PM,0:01:50.974000,29.9,4.51,9.1,182,367,439,-18.4,41.2,88.9,52.8,-55.1,33.8,15.8,20.2,664,0.93,,46.3,53.7
298,5:03:36.0 PM,0:01:51.007000,29.8,4.5,9,156,315,419,-18.4,42.2,90.4,45.9,-56.6,33.8,18.5,26,592,0.914,,45.5,54.5
299,5:03:38.0 PM,0:01:51.178000,30.5,4.5,8.4,195,382,456,-14.5,46,89.1,52.4,-55.5,33.6,16.5,20.1,644,0.916,,46.6,53.4
300,5:03:40.0 PM,0:01:52.300000,29.6,4.45,8.9,174,352,432,-12.8,47.2,87.8,50.6,-54.2,33.6,14.7,22.4,673,0.961,,47.4,52.6
301,5:03:42.0 PM,0:01:53.309000,29.4,4.41,8.8,185,377,443,-17.7,41.6,87.3,52.5,-54.1,33.3,14.7,20.1,711,0.945,,46.3,53.7
302,5:03:44.0 PM,0:01:54.487000,30.3,4.37,8.5,193,383,473,-18.7,41,88,53.8,-54.8,33.2,14.9,19.3,645,0.932,,47,53
303,5:03:46.0 PM,0:01:55.353000,29.9,4.33,8.6,54,108,184,-4.6,54.5,83.9,,-50.3,33.6,,,666,0.975,,48.5,51.5
304,5:03:48.0 PM,0:01:55.389000,29,4.33,9.1,175,362,446,-20.4,40.1,87.2,51.3,-55.3,31.9,13.9,22,648,1.003,,48.5,51.5
305,5:03:50.1 PM,0:01:55.652000,29.8,4.32,8.7,170,341,424,-21.4,37.8,87.9,49.5,-54.6,33.3,15.2,23.3,662,0.915,,45.5,54.5
306,5:03:52.1 PM,0:01:55.498000,29.4,4.33,8.8,185,377,449,-17.7,42.4,86.3,52.8,-54.2,32,13.4,20,616,0.915,,44.9,55.1
