Athlete,vespoli usa,,,,,,,,,,,,,,,,,,,,
Date,"Mon, Apr 27 2026",,,,,,,,,,,,,,,,,,,,
Interval,8,,,,,,,,,,,,,,,,,,,,
Start Time,5:09:18.5 PM,,,,,,,,,,,,,,,,,,,,
End Time,5:21:17.5 PM,,,,,,,,,,,,,,,,,,,,
Duration,0:11:59.0,,,,,,,,,,,,,,,,,,,,
Distance,3004 m,,,,,,,,,,,,,,,,,,,,
Class,4+,,,,,,,,,,,,,,,,,,,,
Shell,1,,,,,,,,,,,,,,,,,,,,
Seat,3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Stroke,Timestamp,Split,SPM,Speed (m/s),DPS (m),Power (W),Work (J),Peak N,Peak °,Peak %,Length (°),Connection (°),Catch (°),Release (°),Slip (°),Wash (°),Check (ms),Drive Time (s),HR (bpm),Drive %,Recovery %
291,5:18:49.1 PM,0:02:02.970000,32,4.07,7.5,198,372,436,-20.9,38.9,87.3,51.4,-54.9,32.4,12.6,23.3,554,0.946,,50.5,49.5
292,5:18:51.0 PM,0:02:01.757000,32.3,4.11,7.7,178,331,413,-15.6,44.3,84.8,45.7,-53.2,31.6,15.1,24,586,0.943,,50.7,49.3
293,5:18:52.8 PM,0:02:01.410000,30.3,4.12,7.7,217,430,505,-17.7,42.6,86.8,51.1,-54.7,32.1,12.3,23.3,573,1.033,,52.1,47.9
294,5:18:54.8 PM,0:02:03.012000,33.3,4.06,7.3,272,490,565,-20.1,40.3,88,55.9,-55.5,32.5,11.4,20.7,569,0.946,,52.6,47.4
295,5:18:56.6 PM,0:02:03.277000,31.5,4.06,7.8,182,347,436,-20.7,42.1,93.3,50,-60,33.3,18.1,25.2,584,0.944,,49.6,50.4
296,5:18:58.5 PM,0:02:01.714000,32,4.11,8,214,401,480,-20.2,40.2,88.1,52.2,-55.6,32.4,12.2,23.7,588,0.899,,48,52
297,5:19:00.4 PM,0:02:00.976000,32.2,4.13,7.9,188,349,430,-16.2,43.1,86.1,45.9,-53.2,32.8,15.3,24.9,577,0.944,,50.7,49.3
298,5:19:02.3 PM,0:01:59.839000,31.5,4.17,8.1,266,507,534,-13.9,46.3,88.6,62.4,-54.9,33.7,12.3,13.9,576,0.946,,49.6,50.4
299,5:19:04.2 PM,0:01:57.467000,32,4.26,8.4,201,376,433,-13.7,45.7,87.6,54.2,-53.7,33.9,15.2,18.3,628,0.902,,48.1,51.9
300,5:19:06.0 PM,0:01:56.469000,32,4.29,7.7,238,446,496,-13.6,47.5,89.6,58.3,-56.1,33.4,12.7,18.6,609,0.899,,48,52
301,5:19:07.9 PM,0:01:55.726000,31.7,4.32,8,236,447,521,-16.5,43,86.6,55.3,-53.7,32.9,12.4,18.9,604,0.887,,46.9,53.1
302,5:19:09.8 PM,0:01:56.540000,32.8,4.29,7.3,167,306,379,-13.7,46.6,87.6,47.4,-54.5,33.1,15,25.2,617,0.869,,47.5,52.5
303,5:19:11.6 PM,0:01:57.120000,31.3,4.27,8,232,444,521,-17.4,42.2,88.2,52.7,-54.6,33.6,12.8,22.7,550,0.914,,47.6,52.4
304,5:19:13.6 PM,0:01:58.420000,32.2,4.22,7.7,224,418,493,-13.2,47.2,86.1,52.1,-53.9,32.3,12.2,21.9,543,0.963,,51.7,48.3
305,5:19:15.4 PM,0:01:58.489000,32,4.22,8.3,236,443,520,-16.3,44.1,85.3,53.8,-53.9,31.4,11.7,19.8,558,0.992,,52.9,47.1
306,5:19:17.3 PM,0:01:57.811000,33.1,4.24,8.3,185,335,418,-16.3,45.9,87.9,49.2,-56.7,31.2,16.4,22.3,600,0.901,,49.7,50.3
307,5:19:19.1 PM,0:01:55.543000,32.8,4.33,8.2,178,326,404,-12.3,48.2,86.3,49.3,-53.9,32.4,15,21.9,605,0.87,,47.5,52.5
308,5:19:20.9 PM,0:01:54.678000,32.8,4.36,7.5,209,382,457,-17.6,42.6,85.9,52,-54.2,31.6,13.3,20.6,571,0.882,,48.2,51.8
309,5:19:22.8 PM,0:01:55.681000,33.9,4.32,7.3,243,430,545,-16,42.6,83.9,51.8,-51.7,32.2,11.7,20.4,558,0.886,,50,50
310,5:19:24.5 PM,0:01:55.178000,35.1,4.34,7.8,187,319,398,-13.7,45.7,85.8,48,-52.9,32.9,14,23.8,531,0.93,,54.4,45.6
311,5:19:26.2 PM,0:01:53.614000,33.3,4.4,8.7,202,364,455,-16.5,43.7,85.8,51.3,-54,31.8,11.9,22.5,568,0.915,,50.8,49.2
312,5:19:28.0 PM,0:01:52.903000,33.3,4.43,8.3,202,365,456,-18.2,40.7,84.6,50.5,-52.6,31.9,12.7,21.4,569,0.906,,50.2,49.8
313,5:19:29.8 PM,0:01:52.544000,33.2,4.44,7.4,193,349,444,-17.7,41,82.3,47.9,-51.4,30.9,13.2,21.2,547,0.944,,52.2,47.8
314,5:19:31.7 PM,0:01:51.265000,33.3,4.49,8,203,365,441,-18,41.9,81.3,50,-52.1,29.3,12.9,18.3,530,0.914,,50.8,49.2
315,5:19:33.5 PM,0:01:50.322000,35.4,4.53,7.7,190,322,395,-16.6,42,83.4,44.5,-51.7,31.8,13.3,25.7,532,0.867,,51.2,48.8
316,5:19:35.2 PM,0:01:51.505000,33.6,4.48,8.2,187,334,414,-15.3,45,87.5,47.5,-54.7,32.8,14.2,25.8,513,0.855,,47.9,52.1
317,5:19:36.9 PM,0:01:53.231000,33.6,4.42,7,174,311,410,-16.7,42,83.3,44.5,-51.7,31.6,12.9,25.9,531,0.871,,48.8,51.2
318,5:19:38.7 PM,0:01:54.586000,33.1,4.36,7.8,223,405,488,-18.7,41.3,85.8,51,-54.1,31.7,12.9,21.8,538,0.915,,50.4,49.6
319,5:19:40.5 PM,0:01:54.411000,33.3,4.37,7.9,161,290,397,-17,43.6,84.3,43.9,-53.7,30.5,15.2,25.1,546,0.851,,47.3,52.7
320,5:19:42.3 PM,0:01:54.982000,34.8,4.35,7.7,181,312,412,-22.4,35.3,77.6,44.7,-49.7,27.9,11.7,21.1,546,0.869,,50.4,49.6
321,5:19:44.1 PM,0:01:56.802000,34.2,4.28,6.8,200,351,440,-25,31.4,82.5,44.3,-50.9,31.6,12.8,25.3,516,1.034,,58.9,41.1
322,5:19:45.8 PM,0:01:58.874000,33.6,4.21,7.1,135,241,348,-11.6,46.2,82.2,36.4,-49.5,32.7,18.7,27.1,557,0.96,,53.7,46.3
323,5:19:47.6 PM,0:02:00.325000,32.8,4.16,7.5,224,411,517,-21.2,38.2,85.4,52.8,-53.8,31.6,10.9,21.7,542,0.961,,52.5,47.5
324,5:19:49.4 PM,0:01:59.990000,33.4,4.17,7.8,229,412,505,-17.2,42.1,85.1,51.2,-53.1,32,11.4,22.5,568,0.915,,50.9,49.1
325,5:19:51.2 PM,0:02:01.230000,32.3,4.12,7.9,180,334,430,-19,40.2,80.8,47.7,-51.4,29.3,11.7,21.3,551,0.976,,52.5,47.5
326,5:19:53.1 PM,0:02:01.390000,33.6,4.12,7.3,205,366,498,-16,43.3,82.1,48.9,-51.6,30.5,13.7,19.5,578,0.914,,51.1,48.9
327,5:19:54.9 PM,0:02:01.974000,33.3,4.1,6.6,247,444,551,-16.6,42.6,84.6,52.1,-52.6,32,11.6,20.9,551,0.948,,52.7,47.3
328,5:19:56.7 PM,0:02:01.455000,33.4,4.12,7.2,269,485,540,-16.9,42,87.3,56.7,-53.6,33.7,12.4,18.1,550,0.887,,49.3,50.7
329,5:19:58.5 PM,0:02:01.618000,33.3,4.11,8,218,393,490,-14.1,44.4,85.1,50.4,-51.9,33.2,13.5,21.2,572,0.855,,47.5,52.5
330,5:20:00.3 PM,0:02:01.057000,33.1,4.13,8,264,479,534,-16.2,44.3,86.2,58.1,-54.4,31.8,11,17.1,554,0.869,,47.9,52.1
331,5:20:02.1 PM,0:01:59.551000,33.3,4.18,7.8,183,330,414,-17.1,43.9,86.6,48.3,-55.1,31.5,16.7,21.6,573,0.872,,48.4,51.6
332,5:20:03.9 PM,0:01:58.017000,32.5,4.24,7.3,227,419,489,-17.3,41.8,85.7,54.9,-53.1,32.6,11.2,19.5,533,1.022,,55.4,44.6
333,5:20:05.7 PM,0:01:58.126000,32,4.23,7.3,243,456,548,-15.6,46.7,84.2,57.3,-54.9,29.3,11.1,15.7,534,0.976,,52.1,47.9
334,5:20:07.6 PM,0:01:59.406000,33.6,4.19,7.5,222,396,459,-13.7,47.5,82.6,52.2,-52.9,29.7,11.9,18.6,569,0.885,,49.6,50.4
335,5:20:09.4 PM,0:01:59.916000,33.6,4.17,8.1,246,439,522,-18.7,42.3,84.5,55.9,-54.4,30.1,10.5,18.1,565,0.945,,52.9,47.1
336,5:20:11.2 PM,0:01:58.454000,33.3,4.22,8.2,258,464,565,-17.7,41.6,85.7,54.5,-53.4,32.3,10.6,20.6,551,0.931,,51.7,48.3
337,5:20:13.0 PM,0:01:58.014000,33.9,4.24,6.9,232,410,497,-20.2,41,83.9,52.2,-54.6,29.3,12.9,18.8,521,0.87,,49.2,50.8
338,5:20:14.8 PM,0:01:58.136000,32.7,4.23,6.9,219,401,490,-12.9,47.3,82.4,50.5,-51.9,30.5,11.9,20,545,0.947,,51.7,48.3
339,5:20:16.6 PM,0:01:58.660000,34.2,4.21,7.1,202,355,448,-15.1,47.2,85.2,49.3,-55.4,29.8,14.3,21.6,553,0.9,,51.3,48.7
340,5:20:18.3 PM,0:01:58.097000,33.1,4.23,8.4,228,413,499,-17.7,41.8,83.1,51.2,-52.4,30.6,12.4,19.4,547,0.958,,52.8,47.2
341,5:20:20.2 PM,0:01:58.292000,35.1,4.23,7.9,177,303,394,-15.3,44.7,85.8,46.1,-53.7,32.1,14.7,25,520,0.826,,48.3,51.7
342,5:20:21.9 PM,0:01:57.373000,33,4.26,7.8,190,345,421,-19.7,39.6,83.5,45.6,-52.7,30.8,13.4,24.5,539,0.916,,50.4,49.6
343,5:20:23.7 PM,0:01:56.467000,33.7,4.29,7.1,203,362,448,-16.4,44.5,83.1,50.2,-53.4,29.8,12.3,20.6,490,0.884,,49.6,50.4
344,5:20:25.5 PM,0:01:55.885000,33.9,4.31,7.3,214,379,471,-17.2,43.8,83.8,49.4,-53.9,29.8,11.6,22.8,506,0.901,,50.9,49.1
345,5:20:27.2 PM,0:01:56.913000,34.5,4.28,7.6,230,400,466,-14.2,45.7,83.5,50.8,-52.4,31.1,11.4,21.4,530,0.868,,49.9,50.1
346,5:20:29.0 PM,0:01:58.056000,33.6,4.24,7.5,234,417,537,-16.3,43.9,86.6,54.6,-54.3,32.3,12,20,540,0.854,,47.8,52.2
347,5:20:30.8 PM,0:01:58.961000,34.1,4.2,7.3,247,433,530,-12.8,47.9,84.6,55.9,-53.4,31.3,10.1,18.6,544,0.917,,52.2,47.8
348,5:20:32.5 PM,0:01:59.398000,33.9,4.19,7.4,176,312,396,-12,49,87.8,44.8,-55,32.8,15.5,27.6,547,0.898,,50.8,49.2
349,5:20:34.3 PM,0:01:56.919000,33.3,4.28,8.1,157,282,380,-19.7,43.1,85.9,45.6,-56.7,29.2,17.6,22.6,531,0.948,,52.6,47.4
350,5:20:36.1 PM,0:01:56.379000,34.5,4.3,7.2,216,375,472,-19.1,39.9,82.6,50.1,-52,30.6,12.6,19.9,543,0.882,,50.8,49.2
351,5:20:37.8 PM,0:01:57.764000,35.4,4.25,7,250,424,519,-13.9,46.3,82.9,51.7,-52.3,30.6,11.7,19.4,508,0.855,,50.4,49.6
352,5:20:39.5 PM,0:01:57.499000,34.2,4.26,7.8,241,424,512,-13.9,45.2,83.1,53.1,-51.4,31.6,11.8,18.2,540,0.915,,52.1,47.9
353,5:20:41.3 PM,0:01:55.030000,35.7,4.35,7.8,231,389,498,-15.5,44.3,84,49,-52.7,31.3,13.6,21.4,518,0.871,,51.8,48.2
354,5:20:43.0 PM,0:01:54.567000,33.9,4.36,7.7,190,336,432,-14.4,45.6,83.5,46.9,-52.5,31,14.5,22.1,534,0.899,,50.8,49.2
355,5:20:44.7 PM,0:01:54.302000,35.4,4.37,7.2,203,344,455,-14.9,45.4,81.8,46.1,-52,29.8,15.3,20.4,525,0.885,,52.2,47.8
356,5:20:46.4 PM,0:01:52.352000,34.5,4.45,8.3,244,425,524,-17.2,43.2,83.2,52.2,-53.2,30,12.6,18.3,513,0.911,,52.4,47.6
357,5:20:48.2 PM,0:01:49.313000,35.4,4.57,8.5,167,283,390,-14.7,45.2,81.4,45.2,-51.6,29.9,13,23.2,534,0.855,,50.4,49.6
358,5:20:49.9 PM,0:01:49.118000,35.7,4.58,7.6,228,383,475,-12.5,48.6,84.1,51.5,-53.4,30.7,12.6,20,517,0.854,,50.8,49.2
359,5:20:51.5 PM,0:01:49.932000,34.5,4.55,7.9,182,317,406,-13.7,46.7,81.7,46.2,-51.9,29.8,13.3,22.2,522,0.854,,49.1,50.9
360,5:20:53.3 PM,0:01:49.030000,35.1,4.59,7.8,158,269,389,-19.1,39.8,83.6,40.6,-52.4,31.2,13.4,29.6,546,0.824,,48.2,51.8
361,5:20:55.0 PM,0:01:49.471000,33.9,4.57,7.1,201,357,455,-14.7,45.7,82.3,48.6,-52.4,29.9,12.5,21.2,499,0.899,,50.8,49.2
362,5:20:56.8 PM,0:01:52.538000,35.7,4.44,7,181,304,424,-12.3,49.2,79.5,46,-51.4,28.1,13.5,20,522,0.9,,53.6,46.4
363,5:20:58.4 PM,0:01:54.274000,35.1,4.38,7.8,162,277,388,-12.5,46.9,81.9,44.2,-50.9,31,13.3,24.4,532,0.839,,49.1,50.9
364,5:21:00.1 PM,0:01:53.460000,33.6,4.41,7.9,213,381,480,-18.1,42.3,86.4,51.6,-54.6,31.8,11.8,23,522,0.916,,51.3,48.7
365,5:21:01.9 PM,0:01:54.920000,34.8,4.35,7,185,318,392,-15.2,44.1,84.3,46,-52.4,31.9,14,24.2,546,0.869,,50.4,49.6
366,5:21:03.7 PM,0:01:56.778000,34.7,4.28,7.1,223,386,481,-16.5,43.5,83,50.7,-52.6,30.4,12.1,20.2,538,0.888,,51.4,48.6
367,5:21:05.4 PM,0:01:55.958000,34.8,4.31,7.8,218,375,468,-15.7,45,86.5,50.5,-54.7,31.8,14.2,21.8,517,0.823,,47.8,52.2
368,5:21:07.1 PM,0:01:53.685000,33.3,4.4,8.5,188,338,462,-20.4,38.9,82.6,47.6,-52.6,30.1,11.9,23.2,497,0.947,,52.5,47.5
369,5:21:08.9 PM,0:01:55.068000,35.8,4.35,6.8,248,416,525,-13.4,47.9,84.9,51.4,-54.1,30.8,11.9,21.6,491,0.884,,52.7,47.3
370,5:21:10.6 PM,0:01:55.644000,34.2,4.32,7.7,229,401,504,-18.5,42.3,84,48.5,-54,30,12.5,23,524,0.945,,53.8,46.2
371,5:21:12.3 PM,0:01:53.079000,34.4,4.42,8.1,235,410,521,-16.2,44.6,84.3,51,-53.8,30.5,11.1,22.2,532,0.921,,52.7,47.3
372,5:21:14.1 PM,0:01:52.977000,34.9,4.43,6.8,225,388,476,-12.8,48,82.7,49.7,-52.5,30.2,12.2,20.8,539,0.93,,54.1,45.9
373,5:21:15.8 PM,0:01:54.967000,34.5,4.35,7.2,210,366,497,-19.2,39.5,81.7,46.8,-51.5,30.2,11.4,23.5,550,0.915,,52.6,47.4
