Athlete,vespoli usa,,,,,,,,,,,,,,,,,,,,
Date,"Mon, Apr 27 2026",,,,,,,,,,,,,,,,,,,,
Interval,6,,,,,,,,,,,,,,,,,,,,
Start Time,4:33:10.9 PM,,,,,,,,,,,,,,,,,,,,
End Time,4:44:16.1 PM,,,,,,,,,,,,,,,,,,,,
Duration,0:11:05.2,,,,,,,,,,,,,,,,,,,,
Distance,2817 m,,,,,,,,,,,,,,,,,,,,
Class,4+,,,,,,,,,,,,,,,,,,,,
Shell,1,,,,,,,,,,,,,,,,,,,,
Seat,3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Stroke,Timestamp,Split,SPM,Speed (m/s),DPS (m),Power (W),Work (J),Peak N,Peak °,Peak %,Length (°),Connection (°),Catch (°),Release (°),Slip (°),Wash (°),Check (ms),Drive Time (s),HR (bpm),Drive %,Recovery %
152,4:38:52.4 PM,0:01:56.928000,27.4,4.28,9.1,267,586,647,-13.7,48.2,90.4,63.5,-57.4,33.1,12.2,14.7,670,0.961,,43.9,56.1
153,4:38:54.6 PM,0:01:57.597000,28,4.25,9,246,526,598,-16.1,44.7,89.9,61.6,-56.2,33.6,13.7,14.6,647,1.034,,48.2,51.8
154,4:38:56.8 PM,0:01:59.364000,27.2,4.19,9.1,238,526,621,-19.1,41.6,90.4,58.5,-56.7,33.7,14.5,17.5,698,0.99,,44.9,55.1
155,4:38:59.0 PM,0:01:59.789000,28.2,4.17,9.4,191,407,487,-10.9,49.5,89.8,54,-55.4,34.4,15.8,20.1,705,1.017,,47.8,52.2
156,4:39:01.1 PM,0:01:56.919000,27,4.28,10.3,247,550,604,-15.1,46.2,90.8,62.8,-57,33.8,12.1,15.8,640,0.96,,43.2,56.8
157,4:39:03.3 PM,0:01:56.809000,28,4.28,8.5,187,401,496,-13.6,46,88.8,54.3,-54.4,34.4,16.6,17.8,685,0.916,,42.7,57.3
158,4:39:05.5 PM,0:01:56.002000,27,4.31,10,235,521,594,-17.3,43.5,90.7,61,-56.7,33.9,13.1,16.6,615,0.976,,43.9,56.1
159,4:39:07.7 PM,0:01:55.808000,27.2,4.32,9.5,218,481,580,-13.2,47,89.5,56.3,-55.2,34.3,13.8,19.4,678,1.007,,45.7,54.3
160,4:39:09.9 PM,0:01:55.871000,27.6,4.32,9.5,216,470,573,-11.9,47.7,88.8,55.8,-54.3,34.5,15,18,658,0.975,,44.8,55.2
161,4:39:12.1 PM,0:01:54.817000,27.2,4.35,10,182,402,505,-14.7,44.6,87.7,56,-53.9,33.8,14.1,17.5,653,0.959,,43.5,56.5
162,4:39:14.3 PM,0:01:54.633000,26.7,4.36,9.3,189,425,511,-17.5,42.3,89.8,56.6,-55.4,34.3,13.9,19.3,658,0.989,,44,56
163,4:39:16.5 PM,0:01:55.371000,27.2,4.33,9.4,187,413,517,-16.2,43.2,88.3,52.5,-54.4,33.9,17.7,18,659,0.914,,41.5,58.5
164,4:39:18.7 PM,0:01:57.355000,26.8,4.26,9,221,494,572,-14.7,45.5,89.3,58.6,-55.4,33.9,12.7,18,642,0.99,,44.3,55.7
165,4:39:21.0 PM,0:02:00.867000,27.2,4.14,9.3,242,533,614,-19.5,40.9,90.4,60.8,-56.5,33.9,11.7,17.9,674,0.943,,42.8,57.2
166,4:39:23.2 PM,0:01:59.174000,27.2,4.2,9.6,205,454,547,-18.5,43.1,90.6,56.3,-57.5,33.1,15.3,19,714,0.931,,42.2,57.8
167,4:39:25.4 PM,0:01:58.867000,27.4,4.21,9.4,188,412,523,-12.1,47.5,87.6,52.9,-53.7,33.9,14.7,19.9,652,0.959,,43.8,56.2
168,4:39:27.6 PM,0:01:58.231000,27.8,4.23,9,232,502,608,-14.9,46.1,89.4,58.9,-56.1,33.3,12.9,17.6,680,0.93,,43.1,56.9
169,4:39:29.7 PM,0:01:56.931000,27.2,4.28,9.3,184,406,494,-17.2,42.5,90.5,53.3,-55.7,34.8,16.8,20.4,626,0.943,,42.8,57.2
170,4:39:31.9 PM,0:02:00.044000,27,4.17,9.4,200,444,537,-14.5,45.1,89.4,56.3,-54.9,34.6,14.3,18.9,682,1.034,,46.6,53.4
171,4:39:34.2 PM,0:01:58.761000,28,4.21,9.5,228,489,561,-18.9,40.9,89.9,59.8,-55.6,34.3,13.9,16.1,650,0.959,,44.7,55.3
172,4:39:36.3 PM,0:01:59.872000,26.3,4.17,9.6,206,469,557,-17.9,42.3,89.3,55.5,-55.7,33.6,15.1,18.7,656,1.049,,46,54
173,4:39:38.6 PM,0:01:59.991000,27.8,4.17,9,151,327,423,-7.6,51.8,85.6,48.6,-51.9,33.7,18,19,670,0.93,,43,57
174,4:39:40.7 PM,0:01:58.296000,26.9,4.23,9.9,200,447,509,-19,40.8,90.2,57.8,-55.8,34.4,12.2,20.1,671,1.034,,46.3,53.7
175,4:39:43.0 PM,0:01:57.282000,27.8,4.26,9.5,194,418,518,-15.6,42.8,87.5,54.3,-53.1,34.4,14.8,18.4,671,0.884,,40.9,59.1
176,4:39:45.1 PM,0:01:56.999000,26.5,4.27,9.5,189,428,511,-16,43.7,88.8,57,-54.8,34,12.7,19.1,669,1.02,,45.1,54.9
177,4:39:47.4 PM,0:01:57.179000,27,4.27,9.4,248,550,603,-18.4,42.1,89.9,62,-56.2,33.6,11.7,16.1,626,1.003,,45.2,54.8
178,4:39:49.6 PM,0:01:57.423000,27,4.26,9.3,193,428,524,-14.7,45.8,89.7,56.2,-55.7,33.9,14.9,18.6,651,0.962,,43.3,56.7
179,4:39:51.8 PM,0:01:57.963000,27.6,4.24,9.7,183,398,495,-16.5,43.7,89.2,53.1,-55.5,33.7,15.8,20.2,653,0.96,,44.2,55.8
180,4:39:54.0 PM,0:01:57.592000,26.5,4.25,9.6,217,491,581,-18.2,42.3,90.1,58.6,-56.3,33.8,12.9,18.6,604,1.051,,46.4,53.6
181,4:39:56.3 PM,0:01:57.001000,27.8,4.27,8.5,197,425,522,-13.7,45.4,89.3,53.8,-54.3,35,13.7,21.8,659,0.962,,44.5,55.5
182,4:39:58.4 PM,0:01:57.949000,27,4.24,9.3,215,477,572,-15.4,45.3,91.8,55.8,-57,34.8,15.3,20.6,633,1.005,,45.3,54.7
183,4:40:00.7 PM,0:02:01.399000,27.6,4.12,8.8,206,447,527,-16.6,42.6,90.6,55.2,-55.2,35.4,17.6,17.8,665,1.093,,50.3,49.7
184,4:40:02.8 PM,0:02:02.559000,27.2,4.08,9.7,208,460,540,-16.1,43.9,90.3,57.7,-55.7,34.6,13.9,18.8,658,0.96,,43.5,56.5
185,4:40:05.0 PM,0:02:02.024000,27.8,4.1,9.2,175,378,464,-7.1,52.9,87.2,53.9,-53.2,33.9,16.2,17.1,674,0.99,,45.8,54.2
186,4:40:07.2 PM,0:02:00.759000,26.8,4.14,8.8,179,399,492,-12.7,46.6,87.9,52.8,-53.6,34.3,16.5,18.6,620,1.036,,46.4,53.6
187,4:40:09.4 PM,0:02:00.721000,26.3,4.14,9.3,204,465,569,-20.6,39.9,90.3,54.8,-56.6,33.7,16.1,19.5,626,0.959,,42.1,57.9
188,4:40:11.7 PM,0:02:01.285000,27.6,4.12,9,143,312,419,-12.1,45.5,84.8,43.5,-50.7,34.1,19,22.3,685,0.991,,45.5,54.5
189,4:40:13.9 PM,0:02:00.889000,26.3,4.14,9.6,110,251,333,-0.4,58.9,83.9,38.8,-49.8,34.1,22.9,22.2,704,1.035,,45.4,54.6
190,4:40:16.2 PM,0:02:02.256000,26,4.09,9.2,212,489,564,-17,41.6,88,58.3,-53.6,34.4,14.3,15.4,665,1.174,,50.8,49.2
191,4:40:18.5 PM,0:02:02.532000,27.8,4.08,8.3,202,436,491,-12,50.1,92.2,55.5,-58.2,34,16.2,20.5,604,0.99,,45.9,54.1
192,4:40:20.6 PM,0:02:03.194000,26.8,4.06,9,245,548,610,-16,45,89.9,61.7,-56.4,33.4,11.6,16.6,634,1.035,,46.3,53.7
193,4:40:22.9 PM,0:02:04.101000,27.6,4.03,9.4,177,385,475,-7.5,52.2,87.6,52.2,-53.2,34.3,15,20.4,672,1.02,,46.9,53.1
194,4:40:25.1 PM,0:02:02.608000,26,4.08,9.4,150,347,432,-16.5,44.9,84.3,51.4,-54.3,29.9,15.2,17.7,658,1.201,,52,48
195,4:40:27.4 PM,0:02:02.038000,28.2,4.1,8.2,206,438,511,-17.7,41.4,88,53.7,-54.2,33.8,13.7,20.6,570,1.095,,51.4,48.6
196,4:40:29.5 PM,0:02:03.877000,27.2,4.04,8.1,215,474,553,-11.2,49.6,89.2,58,-55.5,33.7,13.8,17.4,580,1.083,,49,51
197,4:40:31.7 PM,0:02:07.523000,27.8,3.92,8.5,208,449,579,-10.9,48,85,53.4,-51.7,33.3,14.1,17.5,649,1.079,,50,50
198,4:40:33.9 PM,0:02:08.389000,27,3.89,9,147,327,428,-13.2,44.6,85.1,47.6,-51.2,33.9,14.6,22.9,694,0.946,,42.6,57.4
199,4:40:36.1 PM,0:02:06.989000,27.2,3.94,9.1,213,470,578,-19.6,39.6,88.1,56.7,-54.5,33.6,13.7,17.7,669,1.079,,48.9,51.1
200,4:40:38.3 PM,0:02:04.101000,27,4.03,9.2,194,430,490,-8.1,53.4,88.9,55.3,-55.6,33.3,14.2,19.4,662,1.079,,48.6,51.4
201,4:40:40.5 PM,0:02:03.092000,27.6,4.06,8.3,236,514,568,-20,40.3,90.3,60.5,-56.4,33.9,13.9,15.9,659,0.941,,43.2,56.8
202,4:40:42.7 PM,0:02:04.030000,25.8,4.03,9.4,210,489,579,-14.7,44.7,87.3,59.2,-53.8,33.5,14.2,13.9,690,1.138,,48.9,51.1
203,4:40:45.0 PM,0:02:04.929000,27.4,4,8.7,182,398,481,-15.9,42.6,87.1,53.2,-53.1,34,15.6,18.3,684,0.961,,43.9,56.1
204,4:40:47.2 PM,0:02:05.087000,26.9,4,9.3,107,239,326,-8.9,48.2,83.7,37.7,-49.3,34.4,24.8,21.2,724,1.094,,49,51
205,4:40:49.4 PM,0:02:03.696000,26.5,4.04,9.2,202,459,523,-9.4,51.2,89.6,58.7,-55.2,34.3,15,15.8,676,1.111,,49,51
206,4:40:51.7 PM,0:02:02.139000,27,4.09,9.5,135,300,374,-1.4,58.9,88.5,47.9,-53.6,34.9,18,22.5,700,0.989,,44.6,55.4
207,4:40:53.9 PM,0:02:01.059000,26.5,4.13,9.6,225,510,592,-22.9,37.9,89.9,59,-56.9,33,15,15.9,611,0.974,,43,57
208,4:40:56.2 PM,0:02:00.232000,27.6,4.16,8.5,135,293,378,-12.4,44.6,84.8,42,-50.2,34.6,18.2,24.6,766,0.975,,44.8,55.2
209,4:40:58.4 PM,0:02:02.459000,27.4,4.08,8.2,128,281,348,-22,38.1,90,41.1,-56.3,33.7,22.3,26.7,607,0.989,,45.2,54.8
210,4:41:00.5 PM,0:02:06.346000,27.6,3.96,7.9,213,463,539,-14,45.6,88.5,57.5,-54.4,34.1,12.9,18,612,1.124,,51.7,48.3
211,4:41:02.7 PM,0:02:10.016000,26.8,3.85,8.7,153,343,445,-7.2,51.6,84.6,48,-50.9,33.7,18.6,18,725,0.989,,44.3,55.7
212,4:41:05.0 PM,0:02:11.951000,26.7,3.79,9.1,89,199,290,-10.1,45,79.4,31.6,-45.7,33.6,22.4,25.4,688,0.99,,44,56
213,4:41:07.2 PM,0:02:09.664000,27,3.86,8.6,221,491,553,-13.6,46.9,88.6,58.8,-55.1,33.4,13.4,16.4,534,1.112,,50,50
214,4:41:09.4 PM,0:02:08.354000,27,3.9,8.4,194,431,491,-14.5,44.6,88.3,54.4,-53.9,34.4,13.9,19.9,631,1.066,,48,52
215,4:41:11.6 PM,0:02:08.570000,27.4,3.89,8.2,182,399,499,-16.4,42.2,85.5,51.9,-52.5,33,14.3,19.2,709,0.959,,43.8,56.2
216,4:41:13.8 PM,0:02:07.763000,27,3.91,9.3,182,405,485,-11.9,46.9,86.4,54.5,-52.4,34,12.9,19,674,1.051,,47.3,52.7
217,4:41:16.1 PM,0:02:08.051000,27.2,3.9,8.7,215,474,556,-21.9,37.1,87.8,57.7,-54.5,33.3,12.4,17.7,588,1.021,,46.3,53.7
218,4:41:18.3 PM,0:02:06.258000,27,3.96,9.1,229,510,572,-18.4,41.5,89.6,58.3,-55.6,34.1,14.2,17.1,638,1.037,,46.7,53.3
219,4:41:20.5 PM,0:02:03.914000,27.2,4.04,8.9,165,365,457,-13.3,45.2,87.8,50.4,-53,34.8,16.6,20.8,715,1.081,,49,51
220,4:41:22.7 PM,0:02:06.787000,26.1,3.94,8.7,189,433,510,-13.3,47.4,85.8,54.4,-54,31.8,13.7,17.6,646,1.034,,45.1,54.9
221,4:41:25.0 PM,0:02:04.942000,27.6,4,8.9,168,364,470,-13.3,44,82.6,48.3,-49.7,32.9,14.4,19.9,687,0.961,,44.2,55.8
222,4:41:27.2 PM,0:02:03.836000,27,4.04,9.2,171,380,459,-11.6,48.8,87.2,52.8,-54.1,33.1,13.7,20.7,597,0.959,,43.2,56.8
223,4:41:29.4 PM,0:02:04.064000,27.4,4.03,8.7,184,403,485,-14.1,45.4,87.1,55.1,-53.6,33.5,14.6,17.4,653,1.065,,48.6,51.4
224,4:41:31.6 PM,0:02:02.167000,27.6,4.09,9,142,308,424,-19.6,38.4,87.5,45.8,-53.1,34.4,17.6,24.1,734,0.913,,42,58
225,4:41:33.7 PM,0:02:04.130000,26.8,4.03,9.6,214,479,543,-14.7,45.7,89.9,57.3,-55.8,34.1,13.5,19.2,608,1.109,,49.6,50.4
226,4:41:36.0 PM,0:02:04.889000,27,4,9.2,208,462,540,-17,42.9,86.7,55.7,-54.2,32.5,14.2,16.8,690,0.99,,44.6,55.4
227,4:41:38.2 PM,0:02:03.122000,28,4.06,9.2,129,276,376,-15.4,42,83,40.1,-50.2,32.8,19.4,23.5,807,0.915,,42.7,57.3
228,4:41:40.3 PM,0:02:03.099000,26.5,4.06,8.8,202,456,558,-15.1,42.9,86.1,55,-52.1,34,14.5,16.6,668,0.945,,41.7,58.3
229,4:41:42.6 PM,0:02:03.977000,27,4.03,8.4,230,510,593,-13.7,46.9,87.3,58.8,-54.6,32.6,12.9,15.5,604,0.99,,44.6,55.4
230,4:41:44.8 PM,0:02:04.027000,27.6,4.03,8.7,171,372,496,-8.2,49.8,82.7,46.3,-49.4,33.3,17.5,19,715,0.962,,44.2,55.8
231,4:41:47.0 PM,0:02:04.190000,27,4.03,9.2,174,385,501,-10.4,48.1,85.8,50.2,-51.7,34.1,16.8,18.8,678,1.02,,45.9,54.1
232,4:41:49.2 PM,0:02:04.024000,27.6,4.03,8.8,252,546,607,-19.2,41.1,87.7,59.9,-55.2,32.5,12,15.7,608,0.957,,44.1,55.9
233,4:41:51.4 PM,0:02:03.245000,27.8,4.06,8.8,250,541,625,-16.9,43.7,88.6,58.5,-55.6,32.9,12.9,17.2,601,0.93,,43,57
234,4:41:53.6 PM,0:02:03.850000,27.8,4.04,8.3,191,413,536,-17.9,41.6,87.4,49.7,-54.2,33.1,15.4,22.3,506,0.99,,45.8,54.2
235,4:41:55.7 PM,0:02:05.460000,27.9,3.99,8.5,233,500,591,-19.8,40.8,87.9,58.2,-55.7,32.3,11.7,18,602,1.035,,48.2,51.8
236,4:41:57.9 PM,0:02:05.665000,27.2,3.98,9.1,210,462,525,-16,43.6,88.3,57.2,-54.5,33.8,13.6,17.6,681,0.945,,42.9,57.1
237,4:42:00.1 PM,0:02:01.985000,27.4,4.1,9.7,172,377,450,-9.4,49,85.4,51.5,-51.2,34.1,15.1,18.8,723,1.019,,46.5,53.5
238,4:42:02.3 PM,0:02:00.408000,27,4.15,9,201,447,495,-17.6,41.7,89.4,57.9,-54.8,34.6,12.5,19,642,1.034,,46.5,53.5
239,4:42:04.5 PM,0:01:59.785000,27.2,4.17,8.8,147,324,411,-21.3,38.7,88.7,48.4,-55.6,33.1,16.7,23.6,708,0.959,,43.5,56.5
240,4:42:06.7 PM,0:02:02.141000,27,4.09,8.7,185,410,488,-17.7,41.8,87.8,53,-54.4,33.3,14.8,20,677,1.036,,46.7,53.3
241,4:42:08.9 PM,0:02:04.479000,27.6,4.02,9.2,163,355,438,-11.5,47.2,86.2,48.8,-52.2,34,16.5,20.9,664,0.974,,44.8,55.2
242,4:42:11.1 PM,0:02:04.866000,27.4,4,8.6,146,319,415,-13.2,44.4,83.9,45.6,-50.5,33.4,16.9,21.5,661,1.006,,45.9,54.1
243,4:42:13.3 PM,0:02:04.519000,27,4.02,9.4,196,436,502,-18.1,41.7,87.9,53.5,-54.7,33.1,15.3,19.1,555,1.07,,48.1,51.9
244,4:42:15.5 PM,0:02:02.542000,28.4,4.08,8.2,225,475,548,-17.4,42.5,87.4,55,-54.6,32.8,13.7,18.7,625,1.078,,51.1,48.9
245,4:42:17.6 PM,0:02:03.847000,28.5,4.04,8,216,454,575,-14.1,46.8,87.8,54.6,-55.1,32.6,16,17.1,656,0.916,,43.6,56.4
246,4:42:19.7 PM,0:02:05.798000,28,3.97,9,204,437,542,-15.1,44.4,86.6,54.9,-53.6,33,15.2,16.5,678,0.892,,41.6,58.4
247,4:42:21.8 PM,0:02:02.935000,28.4,4.07,9,177,374,469,-14.5,44,86.3,52.1,-52.4,33.8,15.9,18.2,700,0.96,,45.5,54.5
248,4:42:24.0 PM,0:02:00.457000,28.3,4.15,9.7,229,484,553,-12.4,47.8,87.9,59,-54.4,33.5,13.1,15.9,640,1.019,,48.1,51.9
249,4:42:26.1 PM,0:01:54.461000,27.4,4.37,10.1,212,465,615,-18.4,40.7,87.1,53.4,-53.9,33.2,14.4,19.3,670,0.947,,43.2,56.8
250,4:42:28.3 PM,0:01:52.658000,27,4.44,8.8,207,460,551,-13.7,45.9,86.9,57.2,-53.6,33.4,12.9,16.8,698,1.005,,45.3,54.7
251,4:42:30.5 PM,0:01:55.711000,27.8,4.32,8.5,222,479,566,-17.6,42.4,87.9,57.3,-54.9,33.1,12.5,18.1,633,1.005,,46.5,53.5
252,4:42:32.6 PM,0:01:57.408000,28.2,4.26,8.9,189,402,515,-17.4,41.1,88.1,51.9,-53.6,34.5,14.8,21.4,657,0.96,,45,55
253,4:42:34.8 PM,0:02:00.308000,27.2,4.16,9.9,218,481,514,-10.6,50.8,89,60,-55.9,33.1,13.3,15.7,646,0.945,,42.9,57.1
254,4:42:37.0 PM,0:01:58.688000,27.8,4.21,9.4,202,436,523,-11.4,49.9,85.6,57.2,-54.1,31.5,13.2,15.3,647,1.004,,46.5,53.5
255,4:42:39.1 PM,0:01:55.569000,28.6,4.33,8.9,183,384,479,-14.4,44.4,84.9,49.9,-52.1,32.8,14.5,20.5,608,0.945,,45,55
256,4:42:41.2 PM,0:01:57.248000,27.6,4.26,8.1,167,363,458,-14.3,44.8,86.1,51,-52.9,33.2,13.3,21.8,648,1.081,,49.7,50.3
257,4:42:43.4 PM,0:02:00.664000,28,4.14,7.7,147,314,392,-17.9,41.5,88.9,49.4,-54.7,34.2,17,22.6,656,0.929,,43.4,56.6
258,4:42:45.6 PM,0:02:06.336000,27,3.96,8.4,207,460,515,-22.5,37.4,88.8,58.8,-55.7,33.1,13.1,16.9,653,1.032,,46.5,53.5
259,4:42:47.8 PM,0:02:08.539000,27.2,3.89,9.4,187,413,469,-17.7,42.1,87.4,57,-54.6,32.8,12.3,18.1,701,1.066,,48.3,51.7
260,4:42:50.0 PM,0:02:05.864000,27.6,3.97,9.6,177,385,455,-15.9,42.6,86.7,52.2,-52.8,33.9,16.5,18,696,0.961,,44.2,55.8
261,4:42:52.2 PM,0:01:59.728000,27.2,4.18,9.7,173,383,464,-14.3,44.8,87.4,52.3,-53.5,33.9,14.3,20.7,719,1.021,,46.3,53.7
262,4:42:54.4 PM,0:01:57.730000,27.6,4.25,8.5,221,481,548,-11.8,47.8,89.9,57.7,-54.7,35.1,15,17.2,667,1.066,,49,51
263,4:42:56.5 PM,0:01:58.968000,27.1,4.2,8.9,115,255,330,-20.7,38.9,89.4,40.8,-55.5,33.9,22.4,26.2,663,0.959,,43.2,56.8
264,4:42:58.8 PM,0:01:58.129000,27.6,4.23,9.6,251,547,611,-17.1,43.2,90,61.4,-56,34,11.6,17.1,587,1.049,,48.2,51.8
265,4:43:00.9 PM,0:01:59.056000,27.4,4.2,9.8,213,467,555,-16.4,42.7,89.1,58.7,-54.4,34.6,12.7,17.7,628,1.064,,48.6,51.4
266,4:43:03.1 PM,0:01:56.795000,27.6,4.28,9.5,195,425,498,-17.4,41.6,86.3,54.7,-53.2,33.1,14.7,16.9,615,1.019,,46.9,53.1
267,4:43:05.3 PM,0:01:54.573000,27.8,4.36,8.6,243,525,585,-16.4,43.7,90.6,57.9,-56,34.6,14.5,18.3,624,1.079,,50,50
268,4:43:07.5 PM,0:01:56.890000,27.8,4.28,8.6,220,476,542,-19.3,40.8,88.3,56.9,-55.3,33,13.7,17.7,634,0.962,,44.5,55.5
269,4:43:09.6 PM,0:01:59.660000,28.4,4.18,8.7,147,310,427,-14.4,43.7,84.4,46.2,-51.2,33.2,15.5,22.8,675,0.96,,45.4,54.6
270,4:43:11.7 PM,0:02:02.776000,28.6,4.07,8.8,242,507,609,-17.6,43.4,86.9,59.5,-55.4,31.6,12.9,14.5,658,0.901,,42.9,57.1
271,4:43:13.8 PM,0:02:02.442000,28.6,4.08,9.3,203,428,516,-11.1,49,87.7,53.2,-54.1,33.6,14.3,20.1,675,0.902,,42.9,57.1
272,4:43:15.9 PM,0:01:58.655000,28,4.21,9.7,158,338,439,-11.7,49.1,86.2,47.4,-54,32.2,16.7,22.1,666,1.005,,46.9,53.1
273,4:43:18.1 PM,0:01:55.411000,28.8,4.33,9.4,173,361,455,-14.1,45.5,85.3,51.3,-52.9,32.4,15.6,18.3,671,1.05,,50.3,49.7
274,4:43:20.2 PM,0:01:52.637000,28.2,4.44,9.4,181,385,485,-15,44.2,87.6,52.3,-53.7,33.9,16.7,18.6,610,0.916,,43,57
275,4:43:22.3 PM,0:01:53.239000,28,4.42,9.1,166,355,458,-16.1,43.5,87.3,51.1,-54.1,33.3,16.5,19.7,638,0.916,,42.7,57.3
276,4:43:24.4 PM,0:01:55.094000,28.6,4.34,8.3,185,388,501,-12.9,45.9,86.9,50,-52.7,34.2,16.8,20.1,681,0.977,,46.5,53.5
277,4:43:26.5 PM,0:01:57.861000,28.4,4.24,8.7,183,387,480,-18.6,41.5,89.8,51.4,-55.8,33.9,16.2,22.1,610,0.915,,43.3,56.7
278,4:43:28.7 PM,0:02:00.980000,29,4.13,8.4,249,515,583,-13.1,48.5,88.8,60.9,-56.2,32.6,11.8,16.1,576,0.93,,44.9,55.1
279,4:43:30.7 PM,0:02:00.595000,28.2,4.15,9.6,215,459,560,-16.7,44.6,88.7,54.8,-56.2,32.4,13.2,20.7,697,0.915,,43,57
280,4:43:32.9 PM,0:01:58.382000,28.8,4.22,10,186,387,472,-18.9,42.9,91.2,50.9,-58.1,33.1,16.2,24,674,0.916,,43.9,56.1
281,4:43:34.9 PM,0:01:55.778000,28.6,4.32,9.6,227,476,552,-21,38.8,88.9,57,-55.5,33.4,13.6,18.3,663,0.956,,45.6,54.4
282,4:43:37.0 PM,0:01:52.430000,28.8,4.45,9.3,124,259,352,-8.4,51,86.7,38.1,-52.7,34,23.2,25.4,691,0.93,,44.6,55.4
283,4:43:39.1 PM,0:01:50.392000,28.3,4.53,9.6,169,358,487,-22.2,36.7,88.4,49.1,-54.7,33.8,14.3,25.1,556,0.917,,43.3,56.7
284,4:43:41.2 PM,0:01:50.661000,28.8,4.52,8.8,242,504,550,-18.3,42,90.1,61.4,-56.1,34,11.8,16.9,584,0.96,,46.1,53.9
285,4:43:43.3 PM,0:01:52.764000,29.4,4.43,8.4,214,437,511,-16.2,43.6,87.4,55,-54.3,33.1,13.7,18.8,698,0.931,,45.6,54.4
286,4:43:45.4 PM,0:01:54.851000,28.6,4.35,9.2,206,432,480,-14.6,45.9,88.4,57.1,-55.2,33.2,13.9,17.3,671,0.931,,44.4,55.6
287,4:43:47.5 PM,0:01:55.564000,28.6,4.33,9.5,170,358,459,-14.3,45.1,84.6,50.5,-52.4,32.1,13.6,20.5,663,0.961,,45.7,54.3
288,4:43:49.6 PM,0:01:57.129000,30.1,4.27,8,139,277,350,-12.7,45.7,86.6,44.2,-52.3,34.3,17.3,25.2,650,0.9,,45.1,54.9
289,4:43:51.6 PM,0:01:56.843000,29.6,4.28,8.9,199,404,503,-14.9,44.4,86.3,55.4,-53.2,33.1,12.6,18.3,666,0.93,,45.9,54.1
290,4:43:53.6 PM,0:01:55.723000,28.6,4.32,9.2,166,348,433,-12.1,47.1,83.9,50.6,-51.6,32.3,14.9,18.5,641,0.885,,42.1,57.9
291,4:43:55.7 PM,0:01:56.482000,29.6,4.29,8.7,170,344,453,-11.8,47.3,84.3,48.8,-51.6,32.6,16.3,19.2,649,1.035,,51.1,48.9
292,4:43:57.7 PM,0:01:57.178000,29,4.27,8.9,216,447,498,-19.7,41.1,90.9,56.1,-57,33.9,14.2,20.5,584,0.916,,44.3,55.7
293,4:43:59.8 PM,0:01:55.150000,29.2,4.34,9.4,231,475,523,-16.7,43.8,90.4,58.7,-56.4,34.1,13.4,18.3,601,0.911,,44.3,55.7
294,4:44:01.8 PM,0:01:53.578000,28.8,4.4,9.2,181,376,455,-15.8,43.5,88.3,53.3,-54.2,34.1,16.3,18.7,619,0.943,,45.2,54.8
295,4:44:03.9 PM,0:01:50.910000,30.1,4.51,9.6,220,439,478,-23.7,37.2,92,60,-57.9,34.1,13.8,18.2,560,0.9,,45.1,54.9
296,4:44:05.9 PM,0:01:49.034000,29.9,4.59,9.3,178,358,421,-11.7,51.2,93.5,51.1,-59.6,33.9,19.4,23,562,0.931,,46.3,53.7
297,4:44:07.9 PM,0:01:47.088000,29.4,4.67,9.6,203,415,468,-15,45,89.4,55.7,-55.2,34.2,14.7,18.9,620,0.96,,47.1,52.9
298,4:44:10.0 PM,0:01:45.700000,29.2,4.73,9.9,176,361,406,-21.8,37.9,90.8,53.6,-56.2,34.6,15.2,22,657,0.961,,46.7,53.3
299,4:44:12.0 PM,0:01:45.301000,29.2,4.75,9.5,177,364,424,-9.3,52,89.4,51.8,-55.8,33.6,15.3,22.3,668,1.051,,51.1,48.9
300,4:44:14.1 PM,0:01:46.318000,29,4.7,9.5,171,353,442,-19.4,39.4,88.9,49,-54.4,34.5,16.7,23.2,636,0.925,,44.7,55.3
